2019-02-12 22:38:34,031 [D]  : : :pass:mbe.c:79	(at logger.py:129) 
2019-02-12 22:38:35,370 [D]  : : :pass:mbe.c:65	(at logger.py:129) 
2019-02-12 22:38:35,370 [D]  : : :pass:mbe.c:64	(at logger.py:129) 
2019-02-12 22:38:35,370 [D]  : : :pass:mbe.c:63	(at logger.py:129) 
2019-02-12 22:38:35,383 [D] -:F:n:WD_1:mbe.c:62	(at logger.py:129) 
2019-02-12 22:38:35,396 [D] ┌:F:n:WD_2:mbe.c:62	(at logger.py:129) 
2019-02-12 22:38:35,396 [D] └:F:n:WD_2:mbe.c:42	(at logger.py:129) 
2019-02-12 22:38:35,410 [D] ┌:F:n:WD_3:mbe.c:62	(at logger.py:129) 
2019-02-12 22:38:35,410 [D] |:F:n:WD_3:mbe.c:42	(at logger.py:129) 
2019-02-12 22:38:35,410 [D] └:F:n:WD_3:mbe.c:41	(at logger.py:129) 
2019-02-12 22:38:35,410 [D]  : : :pass:mbe.c:61	(at logger.py:129) 
2019-02-12 22:38:35,410 [D]  : : :pass:mbe.c:60	(at logger.py:129) 
2019-02-12 22:38:35,410 [D]  : : :pass:mbe.c:59	(at logger.py:129) 
2019-02-12 22:38:35,410 [D]  : : :pass:mbe.c:58	(at logger.py:129) 
2019-02-12 22:38:35,410 [D]  : : :pass:mbe.c:57	(at logger.py:129) 
2019-02-12 22:38:35,410 [D]  : : :pass:mbe.c:56	(at logger.py:129) 
2019-02-12 22:38:35,410 [D]  : : :pass:mbe.c:55	(at logger.py:129) 
2019-02-12 22:38:35,410 [D]  : : :pass:mbe.c:54	(at logger.py:129) 
2019-02-12 22:38:35,410 [D]  : : :pass:mbe.c:53	(at logger.py:129) 
2019-02-12 22:38:35,410 [D]  : : :pass:mbe.c:52	(at logger.py:129) 
2019-02-12 22:38:35,410 [D]  : : :pass:mbe.c:51	(at logger.py:129) 
2019-02-12 22:38:35,411 [D]  : : :pass:mbe.c:50	(at logger.py:129) 
2019-02-12 22:38:35,411 [D]  : : :pass:mbe.c:49	(at logger.py:129) 
2019-02-12 22:38:35,411 [D]  : : :pass:mbe.c:48	(at logger.py:129) 
2019-02-12 22:38:35,411 [D]  : : :pass:mbe.c:47	(at logger.py:129) 
2019-02-12 22:38:35,411 [D]  : : :pass:mbe.c:46	(at logger.py:129) 
2019-02-12 22:38:35,411 [D]  : : :pass:mbe.c:45	(at logger.py:129) 
2019-02-12 22:38:35,411 [D]  : : :pass:mbe.c:44	(at logger.py:129) 
2019-02-12 22:38:35,411 [D]  : : :pass:mbe.c:43	(at logger.py:129) 
2019-02-12 22:38:35,424 [D] -:F:n:WD_1:mbe.c:42	(at logger.py:129) 
2019-02-12 22:38:35,438 [D] ┌:F:n:WD_2:mbe.c:42	(at logger.py:129) 
2019-02-12 22:38:35,438 [D] └:F:n:WD_2:mbe.c:41	(at logger.py:129) 
2019-02-12 22:38:35,453 [D] ┌:F:n:WD_3:mbe.c:42	(at logger.py:129) 
2019-02-12 22:38:35,453 [D] |:F:n:WD_3:mbe.c:41	(at logger.py:129) 
2019-02-12 22:38:35,453 [D] └:F:n:WD_3:mbe.c:40	(at logger.py:129) 
2019-02-12 22:38:35,489 [D] -:C:c:WD_1:mbe.c:41	(at logger.py:129) 
2019-02-12 22:38:35,511 [D] ┌:F:n:WD_2:mbe.c:41	(at logger.py:129) 
2019-02-12 22:38:35,511 [D] └:F:n:WD_2:mbe.c:40	(at logger.py:129) 
2019-02-12 22:38:35,526 [D] ┌:F:n:WD_3:mbe.c:41	(at logger.py:129) 
2019-02-12 22:38:35,526 [D] |:F:n:WD_3:mbe.c:40	(at logger.py:129) 
2019-02-12 22:38:35,527 [D] └:F:n:WD_3:mbe.c:39	(at logger.py:129) 
2019-02-12 22:38:35,541 [D] -:F:n:WD_1:mbe.c:40	(at logger.py:129) 
2019-02-12 22:38:35,556 [D] ┌:F:n:WD_2:mbe.c:40	(at logger.py:129) 
2019-02-12 22:38:35,556 [D] └:F:n:WD_2:mbe.c:39	(at logger.py:129) 
2019-02-12 22:38:35,572 [D] ┌:F:n:WD_3:mbe.c:40	(at logger.py:129) 
2019-02-12 22:38:35,572 [D] |:F:n:WD_3:mbe.c:39	(at logger.py:129) 
2019-02-12 22:38:35,572 [D] └:F:n:WD_3:mbe.c:38	(at logger.py:129) 
2019-02-12 22:38:35,604 [D] -:C:c:WD_1:mbe.c:39	(at logger.py:129) 
2019-02-12 22:38:35,617 [D] ┌:F:n:WD_2:mbe.c:39	(at logger.py:129) 
2019-02-12 22:38:35,617 [D] └:F:n:WD_2:mbe.c:38	(at logger.py:129) 
2019-02-12 22:38:35,631 [D] ┌:F:n:WD_3:mbe.c:39	(at logger.py:129) 
2019-02-12 22:38:35,631 [D] |:F:n:WD_3:mbe.c:38	(at logger.py:129) 
2019-02-12 22:38:35,631 [D] └:F:n:WD_3:mbe.c:37	(at logger.py:129) 
2019-02-12 22:38:35,645 [D] -:F:n:WD_1:mbe.c:38	(at logger.py:129) 
2019-02-12 22:38:35,659 [D] ┌:F:n:WD_2:mbe.c:38	(at logger.py:129) 
2019-02-12 22:38:35,659 [D] └:F:n:WD_2:mbe.c:37	(at logger.py:129) 
2019-02-12 22:38:35,693 [D] ┌:F:n:WD_3:mbe.c:38	(at logger.py:129) 
2019-02-12 22:38:35,693 [D] |:F:n:WD_3:mbe.c:37	(at logger.py:129) 
2019-02-12 22:38:35,693 [D] └:F:n:WD_3:mbe.c:35	(at logger.py:129) 
2019-02-12 22:38:35,708 [D] -:F:n:WD_1:mbe.c:37	(at logger.py:129) 
2019-02-12 22:38:35,724 [D] ┌:F:n:WD_2:mbe.c:37	(at logger.py:129) 
2019-02-12 22:38:35,724 [D] └:F:n:WD_2:mbe.c:35	(at logger.py:129) 
2019-02-12 22:38:35,738 [D] ┌:F:n:WD_3:mbe.c:37	(at logger.py:129) 
2019-02-12 22:38:35,738 [D] |:F:n:WD_3:mbe.c:35	(at logger.py:129) 
2019-02-12 22:38:35,738 [D] └:F:n:WD_3:mbe.c:33	(at logger.py:129) 
2019-02-12 22:38:35,738 [D]  : : :pass:mbe.c:36	(at logger.py:129) 
2019-02-12 22:38:35,755 [D] -:F:n:WD_1:mbe.c:35	(at logger.py:129) 
2019-02-12 22:38:35,773 [D] ┌:F:n:WD_2:mbe.c:35	(at logger.py:129) 
2019-02-12 22:38:35,773 [D] └:F:n:WD_2:mbe.c:33	(at logger.py:129) 
2019-02-12 22:38:35,792 [D] ┌:F:n:WD_3:mbe.c:35	(at logger.py:129) 
2019-02-12 22:38:35,792 [D] |:F:n:WD_3:mbe.c:33	(at logger.py:129) 
2019-02-12 22:38:35,792 [D] └:F:n:WD_3:mbe.c:32	(at logger.py:129) 
2019-02-12 22:38:35,792 [D]  : : :pass:mbe.c:34	(at logger.py:129) 
2019-02-12 22:38:35,807 [D] -:F:n:WD_1:mbe.c:33	(at logger.py:129) 
2019-02-12 22:38:35,824 [D] ┌:F:n:WD_2:mbe.c:33	(at logger.py:129) 
2019-02-12 22:38:35,824 [D] └:F:n:WD_2:mbe.c:32	(at logger.py:129) 
2019-02-12 22:38:35,839 [D] ┌:F:n:WD_3:mbe.c:33	(at logger.py:129) 
2019-02-12 22:38:35,839 [D] |:F:n:WD_3:mbe.c:32	(at logger.py:129) 
2019-02-12 22:38:35,839 [D] └:F:n:WD_3:mbe.c:31	(at logger.py:129) 
2019-02-12 22:38:35,854 [D] -:F:n:WD_1:mbe.c:32	(at logger.py:129) 
2019-02-12 22:38:35,867 [D] ┌:F:n:WD_2:mbe.c:32	(at logger.py:129) 
2019-02-12 22:38:35,867 [D] └:F:n:WD_2:mbe.c:31	(at logger.py:129) 
2019-02-12 22:38:35,900 [D] ┌:C:c:WD_3:mbe.c:32	(at logger.py:129) 
2019-02-12 22:38:35,901 [D] |:C:c:WD_3:mbe.c:31	(at logger.py:129) 
2019-02-12 22:38:35,901 [D] └:C:c:WD_3:mbe.c:25	(at logger.py:129) 
2019-02-12 22:38:35,901 [D] -:C:c:WD_1:mbe.c:31	(at logger.py:129) 
2019-02-12 22:38:35,915 [D] ┌:F:n:WD_2:mbe.c:31	(at logger.py:129) 
2019-02-12 22:38:35,915 [D] └:F:n:WD_2:mbe.c:25	(at logger.py:129) 
2019-02-12 22:38:35,930 [D] ┌:F:n:WD_3:mbe.c:31	(at logger.py:129) 
2019-02-12 22:38:35,930 [D] |:F:n:WD_3:mbe.c:25	(at logger.py:129) 
2019-02-12 22:38:35,930 [D] └:F:n:WD_3:mbe.c:23	(at logger.py:129) 
2019-02-12 22:38:35,930 [D]  : : :pass:mbe.c:30	(at logger.py:129) 
2019-02-12 22:38:35,930 [D]  : : :pass:mbe.c:29	(at logger.py:129) 
2019-02-12 22:38:35,930 [D]  : : :pass:mbe.c:28	(at logger.py:129) 
2019-02-12 22:38:35,930 [D]  : : :pass:mbe.c:27	(at logger.py:129) 
2019-02-12 22:38:35,931 [D]  : : :pass:mbe.c:26	(at logger.py:129) 
2019-02-12 22:38:35,931 [D] -:F:n:WD_1:mbe.c:25	(at logger.py:129) 
2019-02-12 22:38:35,931 [D] ┌:F:n:WD_2:mbe.c:25	(at logger.py:129) 
2019-02-12 22:38:35,931 [D] └:F:n:WD_2:mbe.c:23	(at logger.py:129) 
2019-02-12 22:38:35,931 [D] ┌:F:n:WD_3:mbe.c:25	(at logger.py:129) 
2019-02-12 22:38:35,931 [D] |:F:n:WD_3:mbe.c:23	(at logger.py:129) 
2019-02-12 22:38:35,931 [D] └:F:n:WD_3:mbe.c:22	(at logger.py:129) 
2019-02-12 22:38:35,931 [D]  : : :pass:mbe.c:24	(at logger.py:129) 
2019-02-12 22:38:35,931 [D] -:F:n:WD_1:mbe.c:23	(at logger.py:129) 
2019-02-12 22:38:35,931 [D] ┌:F:n:WD_2:mbe.c:23	(at logger.py:129) 
2019-02-12 22:38:35,931 [D] └:F:n:WD_2:mbe.c:22	(at logger.py:129) 
2019-02-12 22:38:35,931 [D] ┌:F:n:WD_3:mbe.c:23	(at logger.py:129) 
2019-02-12 22:38:35,932 [D] |:F:n:WD_3:mbe.c:22	(at logger.py:129) 
2019-02-12 22:38:35,932 [D] └:F:n:WD_3:mbe.c:19	(at logger.py:129) 
2019-02-12 22:38:35,932 [D] -:C:c:WD_1:mbe.c:22	(at logger.py:129) 
2019-02-12 22:38:35,932 [D] ┌:C:c:WD_2:mbe.c:22	(at logger.py:129) 
2019-02-12 22:38:35,932 [D] └:C:c:WD_2:mbe.c:19	(at logger.py:129) 
2019-02-12 22:38:35,932 [D] ┌:F:n:WD_3:mbe.c:22	(at logger.py:129) 
2019-02-12 22:38:35,932 [D] |:F:n:WD_3:mbe.c:19	(at logger.py:129) 
2019-02-12 22:38:35,932 [D] └:F:n:WD_3:mbe.c:16	(at logger.py:129) 
2019-02-12 22:38:35,932 [D]  : : :pass:mbe.c:21	(at logger.py:129) 
2019-02-12 22:38:35,932 [D]  : : :pass:mbe.c:20	(at logger.py:129) 
2019-02-12 22:38:35,932 [D] -:C:c:WD_1:mbe.c:19	(at logger.py:129) 
2019-02-12 22:38:35,932 [D] ┌:F:n:WD_2:mbe.c:19	(at logger.py:129) 
2019-02-12 22:38:35,932 [D] └:F:n:WD_2:mbe.c:16	(at logger.py:129) 
2019-02-12 22:38:35,933 [D] ┌:F:n:WD_3:mbe.c:19	(at logger.py:129) 
2019-02-12 22:38:35,933 [D] |:F:n:WD_3:mbe.c:16	(at logger.py:129) 
2019-02-12 22:38:35,933 [D] └:F:n:WD_3:mbe.c:15	(at logger.py:129) 
2019-02-12 22:38:35,933 [D]  : : :pass:mbe.c:18	(at logger.py:129) 
2019-02-12 22:38:35,933 [D]  : : :pass:mbe.c:17	(at logger.py:129) 
2019-02-12 22:38:35,933 [D] -:F:n:WD_1:mbe.c:16	(at logger.py:129) 
2019-02-12 22:38:35,933 [D] ┌:F:n:WD_2:mbe.c:16	(at logger.py:129) 
2019-02-12 22:38:35,933 [D] └:F:n:WD_2:mbe.c:15	(at logger.py:129) 
2019-02-12 22:38:35,933 [D] ┌:F:n:WD_3:mbe.c:16	(at logger.py:129) 
2019-02-12 22:38:35,933 [D] |:F:n:WD_3:mbe.c:15	(at logger.py:129) 
2019-02-12 22:38:35,933 [D] └:F:n:WD_3:mbe.c:14	(at logger.py:129) 
2019-02-12 22:38:35,933 [D] -:F:n:WD_1:mbe.c:15	(at logger.py:129) 
2019-02-12 22:38:35,933 [D] ┌:F:n:WD_2:mbe.c:15	(at logger.py:129) 
2019-02-12 22:38:35,933 [D] └:F:n:WD_2:mbe.c:14	(at logger.py:129) 
2019-02-12 22:38:35,934 [D] ┌:F:n:WD_3:mbe.c:15	(at logger.py:129) 
2019-02-12 22:38:35,934 [D] |:F:n:WD_3:mbe.c:14	(at logger.py:129) 
2019-02-12 22:38:35,934 [D] └:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 22:38:35,934 [D] -:F:n:WD_1:mbe.c:14	(at logger.py:129) 
2019-02-12 22:38:35,934 [D] ┌:F:n:WD_2:mbe.c:14	(at logger.py:129) 
2019-02-12 22:38:35,934 [D] └:F:n:WD_2:mbe.c:4	(at logger.py:129) 
2019-02-12 22:38:35,934 [D] ┌:F:n:WD_3:mbe.c:14	(at logger.py:129) 
2019-02-12 22:38:35,934 [D] └:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 22:38:35,934 [D]  : : :pass:mbe.c:13	(at logger.py:129) 
2019-02-12 22:38:35,934 [D]  : : :pass:mbe.c:12	(at logger.py:129) 
2019-02-12 22:38:35,934 [D]  : : :pass:mbe.c:11	(at logger.py:129) 
2019-02-12 22:38:35,934 [D]  : : :pass:mbe.c:10	(at logger.py:129) 
2019-02-12 22:38:35,934 [D]  : : :pass:mbe.c:9	(at logger.py:129) 
2019-02-12 22:38:35,934 [D]  : : :pass:mbe.c:8	(at logger.py:129) 
2019-02-12 22:38:35,934 [D]  : : :pass:mbe.c:7	(at logger.py:129) 
2019-02-12 22:38:35,934 [D]  : : :pass:mbe.c:6	(at logger.py:129) 
2019-02-12 22:38:35,935 [D]  : : :pass:mbe.c:5	(at logger.py:129) 
2019-02-12 22:38:35,935 [D] -:F:n:WD_1:mbe.c:4	(at logger.py:129) 
2019-02-12 22:38:35,935 [D] -:F:n:WD_2:mbe.c:4	(at logger.py:129) 
2019-02-12 22:38:35,935 [D] -:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 22:38:35,935 [D]  : : :pass:mbe.c:3	(at logger.py:129) 
2019-02-12 22:38:35,935 [D]  : : :pass:mbe.c:2	(at logger.py:129) 
2019-02-12 22:38:35,935 [D]  : : :pass:mbe.c:1	(at logger.py:129) 
2019-02-12 22:38:35,935 [D] comp_cached_cnt:25	(at logger.py:134) 
2019-02-12 22:38:35,935 [D] compile_cnt:47	(at logger.py:134) 
2019-02-12 22:38:35,935 [D] execute_cnt:3	(at logger.py:134) 
2019-02-12 22:38:35,935 [D] fail_del_cnt:10	(at logger.py:134) 
2019-02-12 22:38:35,935 [D] iter_idx:3	(at logger.py:134) 
2019-02-12 22:38:35,935 [D] reuse_cnt:7	(at logger.py:134) 
2019-02-12 22:38:35,935 [D] succ_del_cnt:0	(at logger.py:134) 
2019-02-12 22:38:35,935 [D] time:1.9040193557739258	(at logger.py:134) 
2019-02-12 22:38:35,935 [D] deletion:55	(at logger.py:136) 
