2019-02-12 22:37:21,621 [D]  : : :pass:mbe.c:79	(at logger.py:129) 
2019-02-12 22:37:22,137 [D] ┌:F:n:WD_3:mbe.c:67	(at logger.py:129) 
2019-02-12 22:37:22,137 [D] |:F:n:WD_3:mbe.c:65	(at logger.py:129) 
2019-02-12 22:37:22,137 [D] └:F:n:WD_3:mbe.c:64	(at logger.py:129) 
2019-02-12 22:37:22,137 [D]  : : :pass:mbe.c:66	(at logger.py:129) 
2019-02-12 22:37:22,154 [D] -:F:n:WD_1:mbe.c:65	(at logger.py:129) 
2019-02-12 22:37:22,170 [D] ┌:F:n:WD_2:mbe.c:65	(at logger.py:129) 
2019-02-12 22:37:22,170 [D] └:F:n:WD_2:mbe.c:64	(at logger.py:129) 
2019-02-12 22:37:22,208 [D] ┌:F:n:WD_3:mbe.c:65	(at logger.py:129) 
2019-02-12 22:37:22,208 [D] |:F:n:WD_3:mbe.c:64	(at logger.py:129) 
2019-02-12 22:37:22,208 [D] └:F:n:WD_3:mbe.c:62	(at logger.py:129) 
2019-02-12 22:37:22,221 [D] -:F:n:WD_1:mbe.c:64	(at logger.py:129) 
2019-02-12 22:37:22,234 [D] ┌:F:n:WD_2:mbe.c:64	(at logger.py:129) 
2019-02-12 22:37:22,235 [D] └:F:n:WD_2:mbe.c:62	(at logger.py:129) 
2019-02-12 22:37:22,251 [D] ┌:F:n:WD_3:mbe.c:64	(at logger.py:129) 
2019-02-12 22:37:22,251 [D] |:F:n:WD_3:mbe.c:62	(at logger.py:129) 
2019-02-12 22:37:22,251 [D] └:F:n:WD_3:mbe.c:61	(at logger.py:129) 
2019-02-12 22:37:22,251 [D]  : : :pass:mbe.c:63	(at logger.py:129) 
2019-02-12 22:37:22,266 [D] -:F:n:WD_1:mbe.c:62	(at logger.py:129) 
2019-02-12 22:37:22,284 [D] ┌:F:n:WD_2:mbe.c:62	(at logger.py:129) 
2019-02-12 22:37:22,284 [D] └:F:n:WD_2:mbe.c:61	(at logger.py:129) 
2019-02-12 22:37:22,300 [D] ┌:F:n:WD_3:mbe.c:62	(at logger.py:129) 
2019-02-12 22:37:22,300 [D] |:F:n:WD_3:mbe.c:61	(at logger.py:129) 
2019-02-12 22:37:22,300 [D] └:F:n:WD_3:mbe.c:60	(at logger.py:129) 
2019-02-12 22:37:22,344 [D] -:C:n:WD_1:mbe.c:61	(at logger.py:129) 
2019-02-12 22:37:22,361 [D] ┌:F:n:WD_2:mbe.c:61	(at logger.py:129) 
2019-02-12 22:37:22,361 [D] └:F:n:WD_2:mbe.c:60	(at logger.py:129) 
2019-02-12 22:37:22,376 [D] ┌:F:n:WD_3:mbe.c:61	(at logger.py:129) 
2019-02-12 22:37:22,376 [D] |:F:n:WD_3:mbe.c:60	(at logger.py:129) 
2019-02-12 22:37:22,376 [D] └:F:n:WD_3:mbe.c:59	(at logger.py:129) 
2019-02-12 22:37:22,391 [D] -:F:n:WD_1:mbe.c:60	(at logger.py:129) 
2019-02-12 22:37:22,406 [D] ┌:F:n:WD_2:mbe.c:60	(at logger.py:129) 
2019-02-12 22:37:22,406 [D] └:F:n:WD_2:mbe.c:59	(at logger.py:129) 
2019-02-12 22:37:22,440 [D] ┌:F:n:WD_3:mbe.c:60	(at logger.py:129) 
2019-02-12 22:37:22,440 [D] |:F:n:WD_3:mbe.c:59	(at logger.py:129) 
2019-02-12 22:37:22,440 [D] └:F:n:WD_3:mbe.c:57	(at logger.py:129) 
2019-02-12 22:37:22,455 [D] -:F:n:WD_1:mbe.c:59	(at logger.py:129) 
2019-02-12 22:37:22,469 [D] ┌:F:n:WD_2:mbe.c:59	(at logger.py:129) 
2019-02-12 22:37:22,469 [D] └:F:n:WD_2:mbe.c:57	(at logger.py:129) 
2019-02-12 22:37:22,486 [D] ┌:F:n:WD_3:mbe.c:59	(at logger.py:129) 
2019-02-12 22:37:22,486 [D] |:F:n:WD_3:mbe.c:57	(at logger.py:129) 
2019-02-12 22:37:22,487 [D] └:F:n:WD_3:mbe.c:54	(at logger.py:129) 
2019-02-12 22:37:22,487 [D]  : : :pass:mbe.c:58	(at logger.py:129) 
2019-02-12 22:37:22,502 [D] -:F:n:WD_1:mbe.c:57	(at logger.py:129) 
2019-02-12 22:37:22,522 [D] ┌:F:n:WD_2:mbe.c:57	(at logger.py:129) 
2019-02-12 22:37:22,522 [D] └:F:n:WD_2:mbe.c:54	(at logger.py:129) 
2019-02-12 22:37:22,535 [D] ┌:F:n:WD_3:mbe.c:57	(at logger.py:129) 
2019-02-12 22:37:22,535 [D] |:F:n:WD_3:mbe.c:54	(at logger.py:129) 
2019-02-12 22:37:22,535 [D] └:F:n:WD_3:mbe.c:53	(at logger.py:129) 
2019-02-12 22:37:22,536 [D]  : : :pass:mbe.c:56	(at logger.py:129) 
2019-02-12 22:37:22,536 [D]  : : :pass:mbe.c:55	(at logger.py:129) 
2019-02-12 22:37:22,551 [D] -:F:n:WD_1:mbe.c:54	(at logger.py:129) 
2019-02-12 22:37:22,566 [D] ┌:F:n:WD_2:mbe.c:54	(at logger.py:129) 
2019-02-12 22:37:22,566 [D] └:F:n:WD_2:mbe.c:53	(at logger.py:129) 
2019-02-12 22:37:22,581 [D] ┌:F:n:WD_3:mbe.c:54	(at logger.py:129) 
2019-02-12 22:37:22,581 [D] |:F:n:WD_3:mbe.c:53	(at logger.py:129) 
2019-02-12 22:37:22,581 [D] └:F:n:WD_3:mbe.c:52	(at logger.py:129) 
2019-02-12 22:37:22,627 [D] -:C:n:WD_1:mbe.c:53	(at logger.py:129) 
2019-02-12 22:37:22,643 [D] ┌:F:n:WD_2:mbe.c:53	(at logger.py:129) 
2019-02-12 22:37:22,644 [D] └:F:n:WD_2:mbe.c:52	(at logger.py:129) 
2019-02-12 22:37:22,659 [D] ┌:F:n:WD_3:mbe.c:53	(at logger.py:129) 
2019-02-12 22:37:22,659 [D] |:F:n:WD_3:mbe.c:52	(at logger.py:129) 
2019-02-12 22:37:22,659 [D] └:F:n:WD_3:mbe.c:51	(at logger.py:129) 
2019-02-12 22:37:22,673 [D] -:F:n:WD_1:mbe.c:52	(at logger.py:129) 
2019-02-12 22:37:22,687 [D] ┌:F:n:WD_2:mbe.c:52	(at logger.py:129) 
2019-02-12 22:37:22,687 [D] └:F:n:WD_2:mbe.c:51	(at logger.py:129) 
2019-02-12 22:37:22,701 [D] ┌:F:n:WD_3:mbe.c:52	(at logger.py:129) 
2019-02-12 22:37:22,701 [D] |:F:n:WD_3:mbe.c:51	(at logger.py:129) 
2019-02-12 22:37:22,702 [D] └:F:n:WD_3:mbe.c:50	(at logger.py:129) 
2019-02-12 22:37:23,742 [D] -:C:n:WD_1:mbe.c:51	(at logger.py:129) 
2019-02-12 22:37:23,756 [D] ┌:F:n:WD_2:mbe.c:51	(at logger.py:129) 
2019-02-12 22:37:23,756 [D] └:F:n:WD_2:mbe.c:50	(at logger.py:129) 
2019-02-12 22:37:23,770 [D] ┌:F:n:WD_3:mbe.c:51	(at logger.py:129) 
2019-02-12 22:37:23,770 [D] |:F:n:WD_3:mbe.c:50	(at logger.py:129) 
2019-02-12 22:37:23,770 [D] └:F:n:WD_3:mbe.c:49	(at logger.py:129) 
2019-02-12 22:37:23,786 [D] -:F:n:WD_1:mbe.c:50	(at logger.py:129) 
2019-02-12 22:37:23,801 [D] ┌:F:n:WD_2:mbe.c:50	(at logger.py:129) 
2019-02-12 22:37:23,801 [D] └:F:n:WD_2:mbe.c:49	(at logger.py:129) 
2019-02-12 22:37:23,821 [D] ┌:F:n:WD_3:mbe.c:50	(at logger.py:129) 
2019-02-12 22:37:23,821 [D] |:F:n:WD_3:mbe.c:49	(at logger.py:129) 
2019-02-12 22:37:23,821 [D] └:F:n:WD_3:mbe.c:47	(at logger.py:129) 
2019-02-12 22:37:23,836 [D] -:F:n:WD_1:mbe.c:49	(at logger.py:129) 
2019-02-12 22:37:23,850 [D] ┌:F:n:WD_2:mbe.c:49	(at logger.py:129) 
2019-02-12 22:37:23,850 [D] └:F:n:WD_2:mbe.c:47	(at logger.py:129) 
2019-02-12 22:37:23,864 [D] ┌:F:n:WD_3:mbe.c:49	(at logger.py:129) 
2019-02-12 22:37:23,864 [D] |:F:n:WD_3:mbe.c:47	(at logger.py:129) 
2019-02-12 22:37:23,865 [D] └:F:n:WD_3:mbe.c:42	(at logger.py:129) 
2019-02-12 22:37:23,865 [D]  : : :pass:mbe.c:48	(at logger.py:129) 
2019-02-12 22:37:23,879 [D] -:F:n:WD_1:mbe.c:47	(at logger.py:129) 
2019-02-12 22:37:23,893 [D] ┌:F:n:WD_2:mbe.c:47	(at logger.py:129) 
2019-02-12 22:37:23,893 [D] └:F:n:WD_2:mbe.c:42	(at logger.py:129) 
2019-02-12 22:37:23,908 [D] ┌:F:n:WD_3:mbe.c:47	(at logger.py:129) 
2019-02-12 22:37:23,908 [D] |:F:n:WD_3:mbe.c:42	(at logger.py:129) 
2019-02-12 22:37:23,908 [D] └:F:n:WD_3:mbe.c:41	(at logger.py:129) 
2019-02-12 22:37:23,908 [D]  : : :pass:mbe.c:46	(at logger.py:129) 
2019-02-12 22:37:23,908 [D]  : : :pass:mbe.c:45	(at logger.py:129) 
2019-02-12 22:37:23,908 [D]  : : :pass:mbe.c:44	(at logger.py:129) 
2019-02-12 22:37:23,909 [D]  : : :pass:mbe.c:43	(at logger.py:129) 
2019-02-12 22:37:23,909 [D] -:F:n:WD_1:mbe.c:42	(at logger.py:129) 
2019-02-12 22:37:23,909 [D] ┌:F:n:WD_2:mbe.c:42	(at logger.py:129) 
2019-02-12 22:37:23,909 [D] └:F:n:WD_2:mbe.c:41	(at logger.py:129) 
2019-02-12 22:37:23,909 [D] ┌:F:n:WD_3:mbe.c:42	(at logger.py:129) 
2019-02-12 22:37:23,909 [D] |:F:n:WD_3:mbe.c:41	(at logger.py:129) 
2019-02-12 22:37:23,909 [D] └:F:n:WD_3:mbe.c:40	(at logger.py:129) 
2019-02-12 22:37:23,909 [D] -:C:c:WD_1:mbe.c:41	(at logger.py:129) 
2019-02-12 22:37:23,909 [D] ┌:F:n:WD_2:mbe.c:41	(at logger.py:129) 
2019-02-12 22:37:23,910 [D] └:F:n:WD_2:mbe.c:40	(at logger.py:129) 
2019-02-12 22:37:23,910 [D] ┌:F:n:WD_3:mbe.c:41	(at logger.py:129) 
2019-02-12 22:37:23,910 [D] |:F:n:WD_3:mbe.c:40	(at logger.py:129) 
2019-02-12 22:37:23,910 [D] └:F:n:WD_3:mbe.c:39	(at logger.py:129) 
2019-02-12 22:37:23,910 [D] -:F:n:WD_1:mbe.c:40	(at logger.py:129) 
2019-02-12 22:37:23,910 [D] ┌:F:n:WD_2:mbe.c:40	(at logger.py:129) 
2019-02-12 22:37:23,910 [D] └:F:n:WD_2:mbe.c:39	(at logger.py:129) 
2019-02-12 22:37:23,910 [D] ┌:F:n:WD_3:mbe.c:40	(at logger.py:129) 
2019-02-12 22:37:23,910 [D] |:F:n:WD_3:mbe.c:39	(at logger.py:129) 
2019-02-12 22:37:23,910 [D] └:F:n:WD_3:mbe.c:38	(at logger.py:129) 
2019-02-12 22:37:23,910 [D] -:C:c:WD_1:mbe.c:39	(at logger.py:129) 
2019-02-12 22:37:23,911 [D] ┌:F:n:WD_2:mbe.c:39	(at logger.py:129) 
2019-02-12 22:37:23,911 [D] └:F:n:WD_2:mbe.c:38	(at logger.py:129) 
2019-02-12 22:37:23,911 [D] ┌:F:n:WD_3:mbe.c:39	(at logger.py:129) 
2019-02-12 22:37:23,911 [D] |:F:n:WD_3:mbe.c:38	(at logger.py:129) 
2019-02-12 22:37:23,911 [D] └:F:n:WD_3:mbe.c:37	(at logger.py:129) 
2019-02-12 22:37:23,911 [D] -:F:n:WD_1:mbe.c:38	(at logger.py:129) 
2019-02-12 22:37:23,911 [D] ┌:F:n:WD_2:mbe.c:38	(at logger.py:129) 
2019-02-12 22:37:23,911 [D] └:F:n:WD_2:mbe.c:37	(at logger.py:129) 
2019-02-12 22:37:23,911 [D] ┌:F:n:WD_3:mbe.c:38	(at logger.py:129) 
2019-02-12 22:37:23,911 [D] |:F:n:WD_3:mbe.c:37	(at logger.py:129) 
2019-02-12 22:37:23,911 [D] └:F:n:WD_3:mbe.c:35	(at logger.py:129) 
2019-02-12 22:37:23,912 [D] -:F:n:WD_1:mbe.c:37	(at logger.py:129) 
2019-02-12 22:37:23,912 [D] ┌:F:n:WD_2:mbe.c:37	(at logger.py:129) 
2019-02-12 22:37:23,912 [D] └:F:n:WD_2:mbe.c:35	(at logger.py:129) 
2019-02-12 22:37:23,912 [D] ┌:F:n:WD_3:mbe.c:37	(at logger.py:129) 
2019-02-12 22:37:23,912 [D] |:F:n:WD_3:mbe.c:35	(at logger.py:129) 
2019-02-12 22:37:23,912 [D] └:F:n:WD_3:mbe.c:33	(at logger.py:129) 
2019-02-12 22:37:23,912 [D]  : : :pass:mbe.c:36	(at logger.py:129) 
2019-02-12 22:37:23,912 [D] -:F:n:WD_1:mbe.c:35	(at logger.py:129) 
2019-02-12 22:37:23,912 [D] ┌:F:n:WD_2:mbe.c:35	(at logger.py:129) 
2019-02-12 22:37:23,912 [D] └:F:n:WD_2:mbe.c:33	(at logger.py:129) 
2019-02-12 22:37:23,912 [D] ┌:F:n:WD_3:mbe.c:35	(at logger.py:129) 
2019-02-12 22:37:23,913 [D] |:F:n:WD_3:mbe.c:33	(at logger.py:129) 
2019-02-12 22:37:23,913 [D] └:F:n:WD_3:mbe.c:32	(at logger.py:129) 
2019-02-12 22:37:23,913 [D]  : : :pass:mbe.c:34	(at logger.py:129) 
2019-02-12 22:37:23,913 [D] -:F:n:WD_1:mbe.c:33	(at logger.py:129) 
2019-02-12 22:37:23,913 [D] ┌:F:n:WD_2:mbe.c:33	(at logger.py:129) 
2019-02-12 22:37:23,913 [D] └:F:n:WD_2:mbe.c:32	(at logger.py:129) 
2019-02-12 22:37:23,913 [D] ┌:F:n:WD_3:mbe.c:33	(at logger.py:129) 
2019-02-12 22:37:23,913 [D] |:F:n:WD_3:mbe.c:32	(at logger.py:129) 
2019-02-12 22:37:23,913 [D] └:F:n:WD_3:mbe.c:31	(at logger.py:129) 
2019-02-12 22:37:23,913 [D] -:F:n:WD_1:mbe.c:32	(at logger.py:129) 
2019-02-12 22:37:23,914 [D] ┌:F:n:WD_2:mbe.c:32	(at logger.py:129) 
2019-02-12 22:37:23,914 [D] └:F:n:WD_2:mbe.c:31	(at logger.py:129) 
2019-02-12 22:37:23,914 [D] ┌:F:n:WD_3:mbe.c:32	(at logger.py:129) 
2019-02-12 22:37:23,914 [D] |:F:n:WD_3:mbe.c:31	(at logger.py:129) 
2019-02-12 22:37:23,914 [D] └:F:n:WD_3:mbe.c:30	(at logger.py:129) 
2019-02-12 22:37:23,914 [D] -:C:c:WD_1:mbe.c:31	(at logger.py:129) 
2019-02-12 22:37:23,914 [D] ┌:C:c:WD_2:mbe.c:31	(at logger.py:129) 
2019-02-12 22:37:23,914 [D] └:C:c:WD_2:mbe.c:30	(at logger.py:129) 
2019-02-12 22:37:23,914 [D] ┌:F:n:WD_3:mbe.c:31	(at logger.py:129) 
2019-02-12 22:37:23,914 [D] |:F:n:WD_3:mbe.c:30	(at logger.py:129) 
2019-02-12 22:37:23,914 [D] └:F:n:WD_3:mbe.c:29	(at logger.py:129) 
2019-02-12 22:37:23,914 [D] -:C:c:WD_1:mbe.c:30	(at logger.py:129) 
2019-02-12 22:37:23,915 [D] ┌:F:n:WD_2:mbe.c:30	(at logger.py:129) 
2019-02-12 22:37:23,915 [D] └:F:n:WD_2:mbe.c:29	(at logger.py:129) 
2019-02-12 22:37:23,915 [D] ┌:F:n:WD_3:mbe.c:30	(at logger.py:129) 
2019-02-12 22:37:23,915 [D] |:F:n:WD_3:mbe.c:29	(at logger.py:129) 
2019-02-12 22:37:23,915 [D] └:F:n:WD_3:mbe.c:28	(at logger.py:129) 
2019-02-12 22:37:23,915 [D] -:F:n:WD_1:mbe.c:29	(at logger.py:129) 
2019-02-12 22:37:23,915 [D] ┌:F:n:WD_2:mbe.c:29	(at logger.py:129) 
2019-02-12 22:37:23,915 [D] └:F:n:WD_2:mbe.c:28	(at logger.py:129) 
2019-02-12 22:37:23,915 [D] ┌:C:c:WD_3:mbe.c:29	(at logger.py:129) 
2019-02-12 22:37:23,915 [D] |:C:c:WD_3:mbe.c:28	(at logger.py:129) 
2019-02-12 22:37:23,916 [D] └:C:c:WD_3:mbe.c:27	(at logger.py:129) 
2019-02-12 22:37:23,916 [D] -:C:c:WD_1:mbe.c:28	(at logger.py:129) 
2019-02-12 22:37:23,916 [D] ┌:F:n:WD_2:mbe.c:28	(at logger.py:129) 
2019-02-12 22:37:23,916 [D] └:F:n:WD_2:mbe.c:27	(at logger.py:129) 
2019-02-12 22:37:23,916 [D] ┌:F:n:WD_3:mbe.c:28	(at logger.py:129) 
2019-02-12 22:37:23,916 [D] |:F:n:WD_3:mbe.c:27	(at logger.py:129) 
2019-02-12 22:37:23,916 [D] └:F:n:WD_3:mbe.c:26	(at logger.py:129) 
2019-02-12 22:37:23,916 [D] -:F:n:WD_1:mbe.c:27	(at logger.py:129) 
2019-02-12 22:37:23,916 [D] ┌:F:n:WD_2:mbe.c:27	(at logger.py:129) 
2019-02-12 22:37:23,916 [D] └:F:n:WD_2:mbe.c:26	(at logger.py:129) 
2019-02-12 22:37:23,917 [D] ┌:F:n:WD_3:mbe.c:27	(at logger.py:129) 
2019-02-12 22:37:23,917 [D] |:F:n:WD_3:mbe.c:26	(at logger.py:129) 
2019-02-12 22:37:23,917 [D] └:F:n:WD_3:mbe.c:25	(at logger.py:129) 
2019-02-12 22:37:23,917 [D] -:C:c:WD_1:mbe.c:26	(at logger.py:129) 
2019-02-12 22:37:23,917 [D] ┌:F:n:WD_2:mbe.c:26	(at logger.py:129) 
2019-02-12 22:37:23,917 [D] └:F:n:WD_2:mbe.c:25	(at logger.py:129) 
2019-02-12 22:37:23,917 [D] ┌:F:n:WD_3:mbe.c:26	(at logger.py:129) 
2019-02-12 22:37:23,917 [D] |:F:n:WD_3:mbe.c:25	(at logger.py:129) 
2019-02-12 22:37:23,917 [D] └:F:n:WD_3:mbe.c:24	(at logger.py:129) 
2019-02-12 22:37:23,917 [D] -:F:n:WD_1:mbe.c:25	(at logger.py:129) 
2019-02-12 22:37:23,917 [D] ┌:F:n:WD_2:mbe.c:25	(at logger.py:129) 
2019-02-12 22:37:23,917 [D] └:F:n:WD_2:mbe.c:24	(at logger.py:129) 
2019-02-12 22:37:23,918 [D] ┌:F:n:WD_3:mbe.c:25	(at logger.py:129) 
2019-02-12 22:37:23,918 [D] |:F:n:WD_3:mbe.c:24	(at logger.py:129) 
2019-02-12 22:37:23,918 [D] └:F:n:WD_3:mbe.c:23	(at logger.py:129) 
2019-02-12 22:37:23,918 [D] -:F:n:WD_1:mbe.c:24	(at logger.py:129) 
2019-02-12 22:37:23,918 [D] ┌:F:n:WD_2:mbe.c:24	(at logger.py:129) 
2019-02-12 22:37:23,918 [D] └:F:n:WD_2:mbe.c:23	(at logger.py:129) 
2019-02-12 22:37:23,918 [D] ┌:F:n:WD_3:mbe.c:24	(at logger.py:129) 
2019-02-12 22:37:23,918 [D] |:F:n:WD_3:mbe.c:23	(at logger.py:129) 
2019-02-12 22:37:23,918 [D] └:F:n:WD_3:mbe.c:22	(at logger.py:129) 
2019-02-12 22:37:23,918 [D] -:F:n:WD_1:mbe.c:23	(at logger.py:129) 
2019-02-12 22:37:23,919 [D] ┌:F:n:WD_2:mbe.c:23	(at logger.py:129) 
2019-02-12 22:37:23,919 [D] └:F:n:WD_2:mbe.c:22	(at logger.py:129) 
2019-02-12 22:37:23,919 [D] ┌:F:n:WD_3:mbe.c:23	(at logger.py:129) 
2019-02-12 22:37:23,919 [D] |:F:n:WD_3:mbe.c:22	(at logger.py:129) 
2019-02-12 22:37:23,919 [D] └:F:n:WD_3:mbe.c:20	(at logger.py:129) 
2019-02-12 22:37:23,919 [D] -:C:c:WD_1:mbe.c:22	(at logger.py:129) 
2019-02-12 22:37:23,919 [D] ┌:C:c:WD_2:mbe.c:22	(at logger.py:129) 
2019-02-12 22:37:23,919 [D] └:C:c:WD_2:mbe.c:20	(at logger.py:129) 
2019-02-12 22:37:23,919 [D] ┌:C:c:WD_3:mbe.c:22	(at logger.py:129) 
2019-02-12 22:37:23,919 [D] |:C:c:WD_3:mbe.c:20	(at logger.py:129) 
2019-02-12 22:37:23,919 [D] └:C:c:WD_3:mbe.c:19	(at logger.py:129) 
2019-02-12 22:37:23,919 [D]  : : :pass:mbe.c:21	(at logger.py:129) 
2019-02-12 22:37:23,920 [D] -:C:c:WD_1:mbe.c:20	(at logger.py:129) 
2019-02-12 22:37:23,920 [D] ┌:C:c:WD_2:mbe.c:20	(at logger.py:129) 
2019-02-12 22:37:23,920 [D] └:C:c:WD_2:mbe.c:19	(at logger.py:129) 
2019-02-12 22:37:23,920 [D] ┌:F:n:WD_3:mbe.c:20	(at logger.py:129) 
2019-02-12 22:37:23,920 [D] |:F:n:WD_3:mbe.c:19	(at logger.py:129) 
2019-02-12 22:37:23,920 [D] └:F:n:WD_3:mbe.c:17	(at logger.py:129) 
2019-02-12 22:37:23,920 [D] -:C:c:WD_1:mbe.c:19	(at logger.py:129) 
2019-02-12 22:37:23,920 [D] ┌:F:n:WD_2:mbe.c:19	(at logger.py:129) 
2019-02-12 22:37:23,920 [D] └:F:n:WD_2:mbe.c:17	(at logger.py:129) 
2019-02-12 22:37:23,920 [D] ┌:F:n:WD_3:mbe.c:19	(at logger.py:129) 
2019-02-12 22:37:23,920 [D] |:F:n:WD_3:mbe.c:17	(at logger.py:129) 
2019-02-12 22:37:23,921 [D] └:F:n:WD_3:mbe.c:16	(at logger.py:129) 
2019-02-12 22:37:23,921 [D]  : : :pass:mbe.c:18	(at logger.py:129) 
2019-02-12 22:37:23,921 [D] -:F:n:WD_1:mbe.c:17	(at logger.py:129) 
2019-02-12 22:37:23,921 [D] ┌:F:n:WD_2:mbe.c:17	(at logger.py:129) 
2019-02-12 22:37:23,921 [D] └:F:n:WD_2:mbe.c:16	(at logger.py:129) 
2019-02-12 22:37:23,921 [D] ┌:F:n:WD_3:mbe.c:17	(at logger.py:129) 
2019-02-12 22:37:23,921 [D] |:F:n:WD_3:mbe.c:16	(at logger.py:129) 
2019-02-12 22:37:23,921 [D] └:F:n:WD_3:mbe.c:15	(at logger.py:129) 
2019-02-12 22:37:23,921 [D] -:F:n:WD_1:mbe.c:16	(at logger.py:129) 
2019-02-12 22:37:23,921 [D] ┌:F:n:WD_2:mbe.c:16	(at logger.py:129) 
2019-02-12 22:37:23,921 [D] └:F:n:WD_2:mbe.c:15	(at logger.py:129) 
2019-02-12 22:37:23,922 [D] ┌:F:n:WD_3:mbe.c:16	(at logger.py:129) 
2019-02-12 22:37:23,922 [D] |:F:n:WD_3:mbe.c:15	(at logger.py:129) 
2019-02-12 22:37:23,922 [D] └:F:n:WD_3:mbe.c:14	(at logger.py:129) 
2019-02-12 22:37:23,922 [D] -:F:n:WD_1:mbe.c:15	(at logger.py:129) 
2019-02-12 22:37:23,922 [D] ┌:F:n:WD_2:mbe.c:15	(at logger.py:129) 
2019-02-12 22:37:23,922 [D] └:F:n:WD_2:mbe.c:14	(at logger.py:129) 
2019-02-12 22:37:23,922 [D] ┌:F:n:WD_3:mbe.c:15	(at logger.py:129) 
