2019-02-12 21:29:39,871 [D]  : : :pass:mbe.c:79	(at logger.py:129) 
2019-02-12 21:29:40,459 [D] └:F:n:WD_2:mbe.c:66	(at logger.py:129) 
2019-02-12 21:29:40,500 [D] ┌:F:n:WD_3:mbe.c:67	(at logger.py:129) 
2019-02-12 21:29:40,501 [D] |:F:n:WD_3:mbe.c:66	(at logger.py:129) 
2019-02-12 21:29:40,501 [D] └:F:n:WD_3:mbe.c:64	(at logger.py:129) 
2019-02-12 21:29:40,521 [D] -:F:n:WD_1:mbe.c:66	(at logger.py:129) 
2019-02-12 21:29:40,543 [D] ┌:F:n:WD_2:mbe.c:66	(at logger.py:129) 
2019-02-12 21:29:40,543 [D] └:F:n:WD_2:mbe.c:64	(at logger.py:129) 
2019-02-12 21:29:40,560 [D] ┌:F:n:WD_3:mbe.c:66	(at logger.py:129) 
2019-02-12 21:29:40,560 [D] |:F:n:WD_3:mbe.c:64	(at logger.py:129) 
2019-02-12 21:29:40,560 [D] └:F:n:WD_3:mbe.c:63	(at logger.py:129) 
2019-02-12 21:29:40,560 [D]  : : :pass:mbe.c:65	(at logger.py:129) 
2019-02-12 21:29:40,580 [D] -:F:n:WD_1:mbe.c:64	(at logger.py:129) 
2019-02-12 21:29:40,596 [D] ┌:F:n:WD_2:mbe.c:64	(at logger.py:129) 
2019-02-12 21:29:40,596 [D] └:F:n:WD_2:mbe.c:63	(at logger.py:129) 
2019-02-12 21:29:40,611 [D] ┌:F:n:WD_3:mbe.c:64	(at logger.py:129) 
2019-02-12 21:29:40,611 [D] |:F:n:WD_3:mbe.c:63	(at logger.py:129) 
2019-02-12 21:29:40,611 [D] └:F:n:WD_3:mbe.c:62	(at logger.py:129) 
2019-02-12 21:29:40,660 [D] -:C:n:WD_1:mbe.c:63	(at logger.py:129) 
2019-02-12 21:29:40,677 [D] ┌:F:n:WD_2:mbe.c:63	(at logger.py:129) 
2019-02-12 21:29:40,677 [D] └:F:n:WD_2:mbe.c:62	(at logger.py:129) 
2019-02-12 21:29:40,693 [D] ┌:F:n:WD_3:mbe.c:63	(at logger.py:129) 
2019-02-12 21:29:40,693 [D] |:F:n:WD_3:mbe.c:62	(at logger.py:129) 
2019-02-12 21:29:40,693 [D] └:F:n:WD_3:mbe.c:61	(at logger.py:129) 
2019-02-12 21:29:40,708 [D] -:F:n:WD_1:mbe.c:62	(at logger.py:129) 
2019-02-12 21:29:40,722 [D] ┌:F:n:WD_2:mbe.c:62	(at logger.py:129) 
2019-02-12 21:29:40,722 [D] └:F:n:WD_2:mbe.c:61	(at logger.py:129) 
2019-02-12 21:29:40,757 [D] ┌:F:n:WD_3:mbe.c:62	(at logger.py:129) 
2019-02-12 21:29:40,757 [D] |:F:n:WD_3:mbe.c:61	(at logger.py:129) 
2019-02-12 21:29:40,757 [D] └:F:n:WD_3:mbe.c:59	(at logger.py:129) 
2019-02-12 21:29:40,776 [D] -:F:n:WD_1:mbe.c:61	(at logger.py:129) 
2019-02-12 21:29:40,798 [D] ┌:F:n:WD_2:mbe.c:61	(at logger.py:129) 
2019-02-12 21:29:40,798 [D] └:F:n:WD_2:mbe.c:59	(at logger.py:129) 
2019-02-12 21:29:40,817 [D] ┌:F:n:WD_3:mbe.c:61	(at logger.py:129) 
2019-02-12 21:29:40,817 [D] |:F:n:WD_3:mbe.c:59	(at logger.py:129) 
2019-02-12 21:29:40,817 [D] └:F:n:WD_3:mbe.c:56	(at logger.py:129) 
2019-02-12 21:29:40,817 [D]  : : :pass:mbe.c:60	(at logger.py:129) 
2019-02-12 21:29:40,833 [D] -:F:n:WD_1:mbe.c:59	(at logger.py:129) 
2019-02-12 21:29:40,847 [D] ┌:F:n:WD_2:mbe.c:59	(at logger.py:129) 
2019-02-12 21:29:40,847 [D] └:F:n:WD_2:mbe.c:56	(at logger.py:129) 
2019-02-12 21:29:40,864 [D] ┌:F:n:WD_3:mbe.c:59	(at logger.py:129) 
2019-02-12 21:29:40,864 [D] |:F:n:WD_3:mbe.c:56	(at logger.py:129) 
2019-02-12 21:29:40,864 [D] └:F:n:WD_3:mbe.c:55	(at logger.py:129) 
2019-02-12 21:29:40,864 [D]  : : :pass:mbe.c:58	(at logger.py:129) 
2019-02-12 21:29:40,864 [D]  : : :pass:mbe.c:57	(at logger.py:129) 
2019-02-12 21:29:40,881 [D] -:F:n:WD_1:mbe.c:56	(at logger.py:129) 
2019-02-12 21:29:40,896 [D] ┌:F:n:WD_2:mbe.c:56	(at logger.py:129) 
2019-02-12 21:29:40,896 [D] └:F:n:WD_2:mbe.c:55	(at logger.py:129) 
2019-02-12 21:29:40,911 [D] ┌:F:n:WD_3:mbe.c:56	(at logger.py:129) 
2019-02-12 21:29:40,911 [D] |:F:n:WD_3:mbe.c:55	(at logger.py:129) 
2019-02-12 21:29:40,911 [D] └:F:n:WD_3:mbe.c:54	(at logger.py:129) 
2019-02-12 21:29:40,963 [D] -:C:n:WD_1:mbe.c:55	(at logger.py:129) 
2019-02-12 21:29:40,979 [D] ┌:F:n:WD_2:mbe.c:55	(at logger.py:129) 
2019-02-12 21:29:40,979 [D] └:F:n:WD_2:mbe.c:54	(at logger.py:129) 
2019-02-12 21:29:40,995 [D] ┌:F:n:WD_3:mbe.c:55	(at logger.py:129) 
2019-02-12 21:29:40,995 [D] |:F:n:WD_3:mbe.c:54	(at logger.py:129) 
2019-02-12 21:29:40,995 [D] └:F:n:WD_3:mbe.c:53	(at logger.py:129) 
2019-02-12 21:29:41,012 [D] -:F:n:WD_1:mbe.c:54	(at logger.py:129) 
2019-02-12 21:29:41,033 [D] ┌:F:n:WD_2:mbe.c:54	(at logger.py:129) 
2019-02-12 21:29:41,033 [D] └:F:n:WD_2:mbe.c:53	(at logger.py:129) 
2019-02-12 21:29:41,052 [D] ┌:F:n:WD_3:mbe.c:54	(at logger.py:129) 
2019-02-12 21:29:41,053 [D] |:F:n:WD_3:mbe.c:53	(at logger.py:129) 
2019-02-12 21:29:41,053 [D] └:F:n:WD_3:mbe.c:52	(at logger.py:129) 
2019-02-12 21:29:42,098 [D] -:C:n:WD_1:mbe.c:53	(at logger.py:129) 
2019-02-12 21:29:42,112 [D] ┌:F:n:WD_2:mbe.c:53	(at logger.py:129) 
2019-02-12 21:29:42,112 [D] └:F:n:WD_2:mbe.c:52	(at logger.py:129) 
2019-02-12 21:29:42,126 [D] ┌:F:n:WD_3:mbe.c:53	(at logger.py:129) 
2019-02-12 21:29:42,126 [D] |:F:n:WD_3:mbe.c:52	(at logger.py:129) 
2019-02-12 21:29:42,126 [D] └:F:n:WD_3:mbe.c:51	(at logger.py:129) 
2019-02-12 21:29:42,140 [D] -:F:n:WD_1:mbe.c:52	(at logger.py:129) 
2019-02-12 21:29:42,154 [D] ┌:F:n:WD_2:mbe.c:52	(at logger.py:129) 
2019-02-12 21:29:42,154 [D] └:F:n:WD_2:mbe.c:51	(at logger.py:129) 
2019-02-12 21:29:42,170 [D] ┌:F:n:WD_3:mbe.c:52	(at logger.py:129) 
2019-02-12 21:29:42,170 [D] |:F:n:WD_3:mbe.c:51	(at logger.py:129) 
2019-02-12 21:29:42,170 [D] └:F:n:WD_3:mbe.c:49	(at logger.py:129) 
2019-02-12 21:29:42,187 [D] -:F:n:WD_1:mbe.c:51	(at logger.py:129) 
2019-02-12 21:29:42,203 [D] ┌:F:n:WD_2:mbe.c:51	(at logger.py:129) 
2019-02-12 21:29:42,203 [D] └:F:n:WD_2:mbe.c:49	(at logger.py:129) 
2019-02-12 21:29:42,220 [D] ┌:F:n:WD_3:mbe.c:51	(at logger.py:129) 
2019-02-12 21:29:42,220 [D] |:F:n:WD_3:mbe.c:49	(at logger.py:129) 
2019-02-12 21:29:42,220 [D] └:F:n:WD_3:mbe.c:44	(at logger.py:129) 
2019-02-12 21:29:42,220 [D]  : : :pass:mbe.c:50	(at logger.py:129) 
2019-02-12 21:29:42,236 [D] -:F:n:WD_1:mbe.c:49	(at logger.py:129) 
2019-02-12 21:29:42,252 [D] ┌:F:n:WD_2:mbe.c:49	(at logger.py:129) 
2019-02-12 21:29:42,252 [D] └:F:n:WD_2:mbe.c:44	(at logger.py:129) 
2019-02-12 21:29:42,267 [D] ┌:F:n:WD_3:mbe.c:49	(at logger.py:129) 
2019-02-12 21:29:42,267 [D] |:F:n:WD_3:mbe.c:44	(at logger.py:129) 
2019-02-12 21:29:42,267 [D] └:F:n:WD_3:mbe.c:43	(at logger.py:129) 
2019-02-12 21:29:42,267 [D]  : : :pass:mbe.c:48	(at logger.py:129) 
2019-02-12 21:29:42,267 [D]  : : :pass:mbe.c:47	(at logger.py:129) 
2019-02-12 21:29:42,267 [D]  : : :pass:mbe.c:46	(at logger.py:129) 
2019-02-12 21:29:42,267 [D]  : : :pass:mbe.c:45	(at logger.py:129) 
2019-02-12 21:29:42,267 [D] -:F:n:WD_1:mbe.c:44	(at logger.py:129) 
2019-02-12 21:29:42,268 [D] ┌:F:n:WD_2:mbe.c:44	(at logger.py:129) 
2019-02-12 21:29:42,268 [D] └:F:n:WD_2:mbe.c:43	(at logger.py:129) 
2019-02-12 21:29:42,268 [D] ┌:F:n:WD_3:mbe.c:44	(at logger.py:129) 
2019-02-12 21:29:42,268 [D] |:F:n:WD_3:mbe.c:43	(at logger.py:129) 
2019-02-12 21:29:42,268 [D] └:F:n:WD_3:mbe.c:42	(at logger.py:129) 
2019-02-12 21:29:42,268 [D] -:C:c:WD_1:mbe.c:43	(at logger.py:129) 
2019-02-12 21:29:42,268 [D] ┌:F:n:WD_2:mbe.c:43	(at logger.py:129) 
2019-02-12 21:29:42,268 [D] └:F:n:WD_2:mbe.c:42	(at logger.py:129) 
2019-02-12 21:29:42,269 [D] ┌:F:n:WD_3:mbe.c:43	(at logger.py:129) 
2019-02-12 21:29:42,269 [D] |:F:n:WD_3:mbe.c:42	(at logger.py:129) 
2019-02-12 21:29:42,269 [D] └:F:n:WD_3:mbe.c:41	(at logger.py:129) 
2019-02-12 21:29:42,269 [D] -:F:n:WD_1:mbe.c:42	(at logger.py:129) 
2019-02-12 21:29:42,269 [D] ┌:F:n:WD_2:mbe.c:42	(at logger.py:129) 
2019-02-12 21:29:42,269 [D] └:F:n:WD_2:mbe.c:41	(at logger.py:129) 
2019-02-12 21:29:42,269 [D] ┌:F:n:WD_3:mbe.c:42	(at logger.py:129) 
2019-02-12 21:29:42,269 [D] |:F:n:WD_3:mbe.c:41	(at logger.py:129) 
2019-02-12 21:29:42,270 [D] └:F:n:WD_3:mbe.c:40	(at logger.py:129) 
2019-02-12 21:29:42,270 [D] -:C:c:WD_1:mbe.c:41	(at logger.py:129) 
2019-02-12 21:29:42,270 [D] ┌:F:n:WD_2:mbe.c:41	(at logger.py:129) 
2019-02-12 21:29:42,270 [D] └:F:n:WD_2:mbe.c:40	(at logger.py:129) 
2019-02-12 21:29:42,270 [D] ┌:F:n:WD_3:mbe.c:41	(at logger.py:129) 
2019-02-12 21:29:42,270 [D] |:F:n:WD_3:mbe.c:40	(at logger.py:129) 
2019-02-12 21:29:42,270 [D] └:F:n:WD_3:mbe.c:39	(at logger.py:129) 
2019-02-12 21:29:42,271 [D] -:F:n:WD_1:mbe.c:40	(at logger.py:129) 
2019-02-12 21:29:42,271 [D] ┌:F:n:WD_2:mbe.c:40	(at logger.py:129) 
2019-02-12 21:29:42,271 [D] └:F:n:WD_2:mbe.c:39	(at logger.py:129) 
2019-02-12 21:29:42,271 [D] ┌:F:n:WD_3:mbe.c:40	(at logger.py:129) 
2019-02-12 21:29:42,271 [D] |:F:n:WD_3:mbe.c:39	(at logger.py:129) 
2019-02-12 21:29:42,271 [D] └:F:n:WD_3:mbe.c:37	(at logger.py:129) 
2019-02-12 21:29:42,271 [D] -:F:n:WD_1:mbe.c:39	(at logger.py:129) 
2019-02-12 21:29:42,271 [D] ┌:F:n:WD_2:mbe.c:39	(at logger.py:129) 
2019-02-12 21:29:42,272 [D] └:F:n:WD_2:mbe.c:37	(at logger.py:129) 
2019-02-12 21:29:42,272 [D] ┌:F:n:WD_3:mbe.c:39	(at logger.py:129) 
2019-02-12 21:29:42,272 [D] |:F:n:WD_3:mbe.c:37	(at logger.py:129) 
2019-02-12 21:29:42,272 [D] └:F:n:WD_3:mbe.c:35	(at logger.py:129) 
2019-02-12 21:29:42,272 [D]  : : :pass:mbe.c:38	(at logger.py:129) 
2019-02-12 21:29:42,272 [D] -:F:n:WD_1:mbe.c:37	(at logger.py:129) 
2019-02-12 21:29:42,272 [D] ┌:F:n:WD_2:mbe.c:37	(at logger.py:129) 
2019-02-12 21:29:42,272 [D] └:F:n:WD_2:mbe.c:35	(at logger.py:129) 
2019-02-12 21:29:42,273 [D] ┌:F:n:WD_3:mbe.c:37	(at logger.py:129) 
2019-02-12 21:29:42,273 [D] |:F:n:WD_3:mbe.c:35	(at logger.py:129) 
2019-02-12 21:29:42,273 [D] └:F:n:WD_3:mbe.c:34	(at logger.py:129) 
2019-02-12 21:29:42,273 [D]  : : :pass:mbe.c:36	(at logger.py:129) 
2019-02-12 21:29:42,273 [D] -:F:n:WD_1:mbe.c:35	(at logger.py:129) 
2019-02-12 21:29:42,273 [D] ┌:F:n:WD_2:mbe.c:35	(at logger.py:129) 
2019-02-12 21:29:42,273 [D] └:F:n:WD_2:mbe.c:34	(at logger.py:129) 
2019-02-12 21:29:42,273 [D] ┌:F:n:WD_3:mbe.c:35	(at logger.py:129) 
2019-02-12 21:29:42,274 [D] |:F:n:WD_3:mbe.c:34	(at logger.py:129) 
2019-02-12 21:29:42,274 [D] └:F:n:WD_3:mbe.c:33	(at logger.py:129) 
2019-02-12 21:29:42,274 [D] -:F:n:WD_1:mbe.c:34	(at logger.py:129) 
2019-02-12 21:29:42,274 [D] ┌:F:n:WD_2:mbe.c:34	(at logger.py:129) 
2019-02-12 21:29:42,274 [D] └:F:n:WD_2:mbe.c:33	(at logger.py:129) 
2019-02-12 21:29:42,274 [D] ┌:F:n:WD_3:mbe.c:34	(at logger.py:129) 
2019-02-12 21:29:42,274 [D] |:F:n:WD_3:mbe.c:33	(at logger.py:129) 
2019-02-12 21:29:42,274 [D] └:F:n:WD_3:mbe.c:31	(at logger.py:129) 
2019-02-12 21:29:42,275 [D] -:C:c:WD_1:mbe.c:33	(at logger.py:129) 
2019-02-12 21:29:42,275 [D] ┌:C:c:WD_2:mbe.c:33	(at logger.py:129) 
2019-02-12 21:29:42,275 [D] └:C:c:WD_2:mbe.c:31	(at logger.py:129) 
2019-02-12 21:29:42,275 [D] ┌:C:c:WD_3:mbe.c:33	(at logger.py:129) 
2019-02-12 21:29:42,275 [D] |:C:c:WD_3:mbe.c:31	(at logger.py:129) 
2019-02-12 21:29:42,275 [D] └:C:c:WD_3:mbe.c:30	(at logger.py:129) 
2019-02-12 21:29:42,275 [D]  : : :pass:mbe.c:32	(at logger.py:129) 
2019-02-12 21:29:42,275 [D] -:C:c:WD_1:mbe.c:31	(at logger.py:129) 
2019-02-12 21:29:42,276 [D] ┌:C:c:WD_2:mbe.c:31	(at logger.py:129) 
2019-02-12 21:29:42,276 [D] └:C:c:WD_2:mbe.c:30	(at logger.py:129) 
2019-02-12 21:29:42,276 [D] ┌:F:n:WD_3:mbe.c:31	(at logger.py:129) 
2019-02-12 21:29:42,276 [D] |:F:n:WD_3:mbe.c:30	(at logger.py:129) 
2019-02-12 21:29:42,276 [D] └:F:n:WD_3:mbe.c:29	(at logger.py:129) 
2019-02-12 21:29:42,276 [D] -:C:c:WD_1:mbe.c:30	(at logger.py:129) 
2019-02-12 21:29:42,276 [D] ┌:F:n:WD_2:mbe.c:30	(at logger.py:129) 
2019-02-12 21:29:42,276 [D] └:F:n:WD_2:mbe.c:29	(at logger.py:129) 
2019-02-12 21:29:42,277 [D] ┌:F:n:WD_3:mbe.c:30	(at logger.py:129) 
2019-02-12 21:29:42,277 [D] |:F:n:WD_3:mbe.c:29	(at logger.py:129) 
2019-02-12 21:29:42,277 [D] └:F:n:WD_3:mbe.c:28	(at logger.py:129) 
2019-02-12 21:29:42,277 [D] -:F:n:WD_1:mbe.c:29	(at logger.py:129) 
2019-02-12 21:29:42,277 [D] ┌:F:n:WD_2:mbe.c:29	(at logger.py:129) 
2019-02-12 21:29:42,277 [D] └:F:n:WD_2:mbe.c:28	(at logger.py:129) 
2019-02-12 21:29:42,277 [D] ┌:C:c:WD_3:mbe.c:29	(at logger.py:129) 
2019-02-12 21:29:42,278 [D] |:C:c:WD_3:mbe.c:28	(at logger.py:129) 
2019-02-12 21:29:42,278 [D] └:C:c:WD_3:mbe.c:27	(at logger.py:129) 
2019-02-12 21:29:42,278 [D] -:C:c:WD_1:mbe.c:28	(at logger.py:129) 
2019-02-12 21:29:42,278 [D] ┌:F:n:WD_2:mbe.c:28	(at logger.py:129) 
2019-02-12 21:29:42,278 [D] └:F:n:WD_2:mbe.c:27	(at logger.py:129) 
2019-02-12 21:29:42,278 [D] ┌:F:n:WD_3:mbe.c:28	(at logger.py:129) 
2019-02-12 21:29:42,278 [D] |:F:n:WD_3:mbe.c:27	(at logger.py:129) 
2019-02-12 21:29:42,278 [D] └:F:n:WD_3:mbe.c:26	(at logger.py:129) 
2019-02-12 21:29:42,279 [D] -:F:n:WD_1:mbe.c:27	(at logger.py:129) 
2019-02-12 21:29:42,279 [D] ┌:F:n:WD_2:mbe.c:27	(at logger.py:129) 
2019-02-12 21:29:42,279 [D] └:F:n:WD_2:mbe.c:26	(at logger.py:129) 
2019-02-12 21:29:42,279 [D] ┌:F:n:WD_3:mbe.c:27	(at logger.py:129) 
2019-02-12 21:29:42,279 [D] |:F:n:WD_3:mbe.c:26	(at logger.py:129) 
2019-02-12 21:29:42,279 [D] └:F:n:WD_3:mbe.c:25	(at logger.py:129) 
2019-02-12 21:29:42,279 [D] -:C:c:WD_1:mbe.c:26	(at logger.py:129) 
2019-02-12 21:29:42,280 [D] ┌:F:n:WD_2:mbe.c:26	(at logger.py:129) 
2019-02-12 21:29:42,280 [D] └:F:n:WD_2:mbe.c:25	(at logger.py:129) 
2019-02-12 21:29:42,280 [D] ┌:F:n:WD_3:mbe.c:26	(at logger.py:129) 
2019-02-12 21:29:42,280 [D] |:F:n:WD_3:mbe.c:25	(at logger.py:129) 
2019-02-12 21:29:42,280 [D] └:F:n:WD_3:mbe.c:24	(at logger.py:129) 
2019-02-12 21:29:42,280 [D] -:F:n:WD_1:mbe.c:25	(at logger.py:129) 
2019-02-12 21:29:42,280 [D] ┌:F:n:WD_2:mbe.c:25	(at logger.py:129) 
2019-02-12 21:29:42,280 [D] └:F:n:WD_2:mbe.c:24	(at logger.py:129) 
2019-02-12 21:29:42,281 [D] ┌:F:n:WD_3:mbe.c:25	(at logger.py:129) 
2019-02-12 21:29:42,281 [D] |:F:n:WD_3:mbe.c:24	(at logger.py:129) 
2019-02-12 21:29:42,281 [D] └:F:n:WD_3:mbe.c:23	(at logger.py:129) 
2019-02-12 21:29:42,281 [D] -:F:n:WD_1:mbe.c:24	(at logger.py:129) 
2019-02-12 21:29:42,281 [D] ┌:F:n:WD_2:mbe.c:24	(at logger.py:129) 
2019-02-12 21:29:42,281 [D] └:F:n:WD_2:mbe.c:23	(at logger.py:129) 
2019-02-12 21:29:42,281 [D] ┌:F:n:WD_3:mbe.c:24	(at logger.py:129) 
2019-02-12 21:29:42,281 [D] |:F:n:WD_3:mbe.c:23	(at logger.py:129) 
2019-02-12 21:29:42,282 [D] └:F:n:WD_3:mbe.c:22	(at logger.py:129) 
2019-02-12 21:29:42,282 [D] -:F:n:WD_1:mbe.c:23	(at logger.py:129) 
2019-02-12 21:29:42,282 [D] ┌:F:n:WD_2:mbe.c:23	(at logger.py:129) 
2019-02-12 21:29:42,282 [D] └:F:n:WD_2:mbe.c:22	(at logger.py:129) 
2019-02-12 21:29:42,282 [D] ┌:F:n:WD_3:mbe.c:23	(at logger.py:129) 
2019-02-12 21:29:42,282 [D] |:F:n:WD_3:mbe.c:22	(at logger.py:129) 
2019-02-12 21:29:42,282 [D] └:F:n:WD_3:mbe.c:20	(at logger.py:129) 
2019-02-12 21:29:42,282 [D] -:C:c:WD_1:mbe.c:22	(at logger.py:129) 
2019-02-12 21:29:42,283 [D] ┌:C:c:WD_2:mbe.c:22	(at logger.py:129) 
2019-02-12 21:29:42,283 [D] └:C:c:WD_2:mbe.c:20	(at logger.py:129) 
2019-02-12 21:29:42,283 [D] ┌:C:c:WD_3:mbe.c:22	(at logger.py:129) 
2019-02-12 21:29:42,283 [D] |:C:c:WD_3:mbe.c:20	(at logger.py:129) 
2019-02-12 21:29:42,283 [D] └:C:c:WD_3:mbe.c:19	(at logger.py:129) 
2019-02-12 21:29:42,283 [D]  : : :pass:mbe.c:21	(at logger.py:129) 
2019-02-12 21:29:42,283 [D] -:C:c:WD_1:mbe.c:20	(at logger.py:129) 
2019-02-12 21:29:42,283 [D] ┌:C:c:WD_2:mbe.c:20	(at logger.py:129) 
2019-02-12 21:29:42,284 [D] └:C:c:WD_2:mbe.c:19	(at logger.py:129) 
2019-02-12 21:29:42,284 [D] ┌:F:n:WD_3:mbe.c:20	(at logger.py:129) 
2019-02-12 21:29:42,284 [D] |:F:n:WD_3:mbe.c:19	(at logger.py:129) 
2019-02-12 21:29:42,284 [D] └:F:n:WD_3:mbe.c:17	(at logger.py:129) 
2019-02-12 21:29:42,284 [D] -:C:c:WD_1:mbe.c:19	(at logger.py:129) 
2019-02-12 21:29:42,284 [D] ┌:F:n:WD_2:mbe.c:19	(at logger.py:129) 
2019-02-12 21:29:42,284 [D] └:F:n:WD_2:mbe.c:17	(at logger.py:129) 
2019-02-12 21:29:42,284 [D] ┌:F:n:WD_3:mbe.c:19	(at logger.py:129) 
2019-02-12 21:29:42,285 [D] |:F:n:WD_3:mbe.c:17	(at logger.py:129) 
2019-02-12 21:29:42,285 [D] └:F:n:WD_3:mbe.c:16	(at logger.py:129) 
2019-02-12 21:29:42,285 [D]  : : :pass:mbe.c:18	(at logger.py:129) 
2019-02-12 21:29:42,285 [D] -:F:n:WD_1:mbe.c:17	(at logger.py:129) 
2019-02-12 21:29:42,285 [D] ┌:F:n:WD_2:mbe.c:17	(at logger.py:129) 
2019-02-12 21:29:42,285 [D] └:F:n:WD_2:mbe.c:16	(at logger.py:129) 
2019-02-12 21:29:42,285 [D] ┌:F:n:WD_3:mbe.c:17	(at logger.py:129) 
2019-02-12 21:29:42,285 [D] |:F:n:WD_3:mbe.c:16	(at logger.py:129) 
2019-02-12 21:29:42,285 [D] └:F:n:WD_3:mbe.c:15	(at logger.py:129) 
2019-02-12 21:29:42,286 [D] -:F:n:WD_1:mbe.c:16	(at logger.py:129) 
2019-02-12 21:29:42,286 [D] ┌:F:n:WD_2:mbe.c:16	(at logger.py:129) 
2019-02-12 21:29:42,286 [D] └:F:n:WD_2:mbe.c:15	(at logger.py:129) 
2019-02-12 21:29:42,286 [D] ┌:F:n:WD_3:mbe.c:16	(at logger.py:129) 
2019-02-12 21:29:42,286 [D] |:F:n:WD_3:mbe.c:15	(at logger.py:129) 
2019-02-12 21:29:42,286 [D] └:F:n:WD_3:mbe.c:14	(at logger.py:129) 
2019-02-12 21:29:42,286 [D] -:F:n:WD_1:mbe.c:15	(at logger.py:129) 
2019-02-12 21:29:42,287 [D] ┌:F:n:WD_2:mbe.c:15	(at logger.py:129) 
2019-02-12 21:29:42,287 [D] └:F:n:WD_2:mbe.c:14	(at logger.py:129) 
2019-02-12 21:29:42,287 [D] ┌:F:n:WD_3:mbe.c:15	(at logger.py:129) 
