2019-02-12 22:36:20,686 [D]  : : :pass:mbe.c:79	(at logger.py:129) 
2019-02-12 22:36:20,878 [D] └:F:n:WD_3:mbe.c:69	(at logger.py:129) 
2019-02-12 22:36:20,892 [D] -:F:n:WD_1:mbe.c:71	(at logger.py:129) 
2019-02-12 22:36:20,907 [D] ┌:F:n:WD_2:mbe.c:71	(at logger.py:129) 
2019-02-12 22:36:20,907 [D] └:F:n:WD_2:mbe.c:69	(at logger.py:129) 
2019-02-12 22:36:20,922 [D] ┌:F:n:WD_3:mbe.c:71	(at logger.py:129) 
2019-02-12 22:36:20,922 [D] |:F:n:WD_3:mbe.c:69	(at logger.py:129) 
2019-02-12 22:36:20,922 [D] └:F:n:WD_3:mbe.c:68	(at logger.py:129) 
2019-02-12 22:36:20,922 [D]  : : :pass:mbe.c:70	(at logger.py:129) 
2019-02-12 22:36:20,936 [D] -:F:n:WD_1:mbe.c:69	(at logger.py:129) 
2019-02-12 22:36:20,952 [D] ┌:F:n:WD_2:mbe.c:69	(at logger.py:129) 
2019-02-12 22:36:20,952 [D] └:F:n:WD_2:mbe.c:68	(at logger.py:129) 
2019-02-12 22:36:20,966 [D] ┌:F:n:WD_3:mbe.c:69	(at logger.py:129) 
2019-02-12 22:36:20,967 [D] |:F:n:WD_3:mbe.c:68	(at logger.py:129) 
2019-02-12 22:36:20,967 [D] └:F:n:WD_3:mbe.c:67	(at logger.py:129) 
2019-02-12 22:36:21,023 [D] -:C:n:WD_1:mbe.c:68	(at logger.py:129) 
2019-02-12 22:36:21,038 [D] ┌:F:n:WD_2:mbe.c:68	(at logger.py:129) 
2019-02-12 22:36:21,038 [D] └:F:n:WD_2:mbe.c:67	(at logger.py:129) 
2019-02-12 22:36:21,052 [D] ┌:F:n:WD_3:mbe.c:68	(at logger.py:129) 
2019-02-12 22:36:21,052 [D] |:F:n:WD_3:mbe.c:67	(at logger.py:129) 
2019-02-12 22:36:21,052 [D] └:F:n:WD_3:mbe.c:66	(at logger.py:129) 
2019-02-12 22:36:21,067 [D] -:F:n:WD_1:mbe.c:67	(at logger.py:129) 
2019-02-12 22:36:21,082 [D] ┌:F:n:WD_2:mbe.c:67	(at logger.py:129) 
2019-02-12 22:36:21,082 [D] └:F:n:WD_2:mbe.c:66	(at logger.py:129) 
2019-02-12 22:36:21,118 [D] ┌:F:n:WD_3:mbe.c:67	(at logger.py:129) 
2019-02-12 22:36:21,118 [D] |:F:n:WD_3:mbe.c:66	(at logger.py:129) 
2019-02-12 22:36:21,118 [D] └:F:n:WD_3:mbe.c:64	(at logger.py:129) 
2019-02-12 22:36:21,133 [D] -:F:n:WD_1:mbe.c:66	(at logger.py:129) 
2019-02-12 22:36:21,148 [D] ┌:F:n:WD_2:mbe.c:66	(at logger.py:129) 
2019-02-12 22:36:21,148 [D] └:F:n:WD_2:mbe.c:64	(at logger.py:129) 
2019-02-12 22:36:21,165 [D] ┌:F:n:WD_3:mbe.c:66	(at logger.py:129) 
2019-02-12 22:36:21,165 [D] |:F:n:WD_3:mbe.c:64	(at logger.py:129) 
2019-02-12 22:36:21,165 [D] └:F:n:WD_3:mbe.c:63	(at logger.py:129) 
2019-02-12 22:36:21,165 [D]  : : :pass:mbe.c:65	(at logger.py:129) 
2019-02-12 22:36:21,180 [D] -:F:n:WD_1:mbe.c:64	(at logger.py:129) 
2019-02-12 22:36:21,196 [D] ┌:F:n:WD_2:mbe.c:64	(at logger.py:129) 
2019-02-12 22:36:21,196 [D] └:F:n:WD_2:mbe.c:63	(at logger.py:129) 
2019-02-12 22:36:21,211 [D] ┌:F:n:WD_3:mbe.c:64	(at logger.py:129) 
2019-02-12 22:36:21,211 [D] |:F:n:WD_3:mbe.c:63	(at logger.py:129) 
2019-02-12 22:36:21,211 [D] └:F:n:WD_3:mbe.c:62	(at logger.py:129) 
2019-02-12 22:36:21,261 [D] -:C:n:WD_1:mbe.c:63	(at logger.py:129) 
2019-02-12 22:36:21,315 [D] ┌:C:n:WD_2:mbe.c:63	(at logger.py:129) 
2019-02-12 22:36:21,316 [D] └:C:n:WD_2:mbe.c:62	(at logger.py:129) 
2019-02-12 22:36:21,332 [D] ┌:F:n:WD_3:mbe.c:63	(at logger.py:129) 
2019-02-12 22:36:21,333 [D] |:F:n:WD_3:mbe.c:62	(at logger.py:129) 
2019-02-12 22:36:21,333 [D] └:F:n:WD_3:mbe.c:60	(at logger.py:129) 
2019-02-12 22:36:21,377 [D] -:C:n:WD_1:mbe.c:62	(at logger.py:129) 
2019-02-12 22:36:21,392 [D] ┌:F:n:WD_2:mbe.c:62	(at logger.py:129) 
2019-02-12 22:36:21,392 [D] └:F:n:WD_2:mbe.c:60	(at logger.py:129) 
2019-02-12 22:36:21,406 [D] ┌:F:n:WD_3:mbe.c:62	(at logger.py:129) 
2019-02-12 22:36:21,407 [D] |:F:n:WD_3:mbe.c:60	(at logger.py:129) 
2019-02-12 22:36:21,407 [D] └:F:n:WD_3:mbe.c:59	(at logger.py:129) 
2019-02-12 22:36:21,407 [D]  : : :pass:mbe.c:61	(at logger.py:129) 
2019-02-12 22:36:21,421 [D] -:F:n:WD_1:mbe.c:60	(at logger.py:129) 
2019-02-12 22:36:21,436 [D] ┌:F:n:WD_2:mbe.c:60	(at logger.py:129) 
2019-02-12 22:36:21,436 [D] └:F:n:WD_2:mbe.c:59	(at logger.py:129) 
2019-02-12 22:36:21,473 [D] ┌:F:n:WD_3:mbe.c:60	(at logger.py:129) 
2019-02-12 22:36:21,473 [D] |:F:n:WD_3:mbe.c:59	(at logger.py:129) 
2019-02-12 22:36:21,473 [D] └:F:n:WD_3:mbe.c:57	(at logger.py:129) 
2019-02-12 22:36:21,489 [D] -:F:n:WD_1:mbe.c:59	(at logger.py:129) 
2019-02-12 22:36:21,505 [D] ┌:F:n:WD_2:mbe.c:59	(at logger.py:129) 
2019-02-12 22:36:21,505 [D] └:F:n:WD_2:mbe.c:57	(at logger.py:129) 
2019-02-12 22:36:21,524 [D] ┌:F:n:WD_3:mbe.c:59	(at logger.py:129) 
2019-02-12 22:36:21,524 [D] |:F:n:WD_3:mbe.c:57	(at logger.py:129) 
2019-02-12 22:36:21,524 [D] └:F:n:WD_3:mbe.c:54	(at logger.py:129) 
2019-02-12 22:36:21,524 [D]  : : :pass:mbe.c:58	(at logger.py:129) 
2019-02-12 22:36:21,539 [D] -:F:n:WD_1:mbe.c:57	(at logger.py:129) 
2019-02-12 22:36:21,554 [D] ┌:F:n:WD_2:mbe.c:57	(at logger.py:129) 
2019-02-12 22:36:21,554 [D] └:F:n:WD_2:mbe.c:54	(at logger.py:129) 
2019-02-12 22:36:21,571 [D] ┌:F:n:WD_3:mbe.c:57	(at logger.py:129) 
2019-02-12 22:36:21,571 [D] |:F:n:WD_3:mbe.c:54	(at logger.py:129) 
2019-02-12 22:36:21,571 [D] └:F:n:WD_3:mbe.c:53	(at logger.py:129) 
2019-02-12 22:36:21,571 [D]  : : :pass:mbe.c:56	(at logger.py:129) 
2019-02-12 22:36:21,571 [D]  : : :pass:mbe.c:55	(at logger.py:129) 
2019-02-12 22:36:21,586 [D] -:F:n:WD_1:mbe.c:54	(at logger.py:129) 
2019-02-12 22:36:21,601 [D] ┌:F:n:WD_2:mbe.c:54	(at logger.py:129) 
2019-02-12 22:36:21,601 [D] └:F:n:WD_2:mbe.c:53	(at logger.py:129) 
2019-02-12 22:36:21,616 [D] ┌:F:n:WD_3:mbe.c:54	(at logger.py:129) 
2019-02-12 22:36:21,617 [D] |:F:n:WD_3:mbe.c:53	(at logger.py:129) 
2019-02-12 22:36:21,617 [D] └:F:n:WD_3:mbe.c:52	(at logger.py:129) 
2019-02-12 22:36:21,663 [D] -:C:n:WD_1:mbe.c:53	(at logger.py:129) 
2019-02-12 22:36:21,679 [D] ┌:F:n:WD_2:mbe.c:53	(at logger.py:129) 
2019-02-12 22:36:21,679 [D] └:F:n:WD_2:mbe.c:52	(at logger.py:129) 
2019-02-12 22:36:21,694 [D] ┌:F:n:WD_3:mbe.c:53	(at logger.py:129) 
2019-02-12 22:36:21,695 [D] |:F:n:WD_3:mbe.c:52	(at logger.py:129) 
2019-02-12 22:36:21,695 [D] └:F:n:WD_3:mbe.c:51	(at logger.py:129) 
2019-02-12 22:36:21,710 [D] -:F:n:WD_1:mbe.c:52	(at logger.py:129) 
2019-02-12 22:36:21,725 [D] ┌:F:n:WD_2:mbe.c:52	(at logger.py:129) 
2019-02-12 22:36:21,725 [D] └:F:n:WD_2:mbe.c:51	(at logger.py:129) 
2019-02-12 22:36:21,741 [D] ┌:F:n:WD_3:mbe.c:52	(at logger.py:129) 
2019-02-12 22:36:21,741 [D] |:F:n:WD_3:mbe.c:51	(at logger.py:129) 
2019-02-12 22:36:21,741 [D] └:F:n:WD_3:mbe.c:50	(at logger.py:129) 
2019-02-12 22:36:22,789 [D] -:C:n:WD_1:mbe.c:51	(at logger.py:129) 
2019-02-12 22:36:22,804 [D] ┌:F:n:WD_2:mbe.c:51	(at logger.py:129) 
2019-02-12 22:36:22,804 [D] └:F:n:WD_2:mbe.c:50	(at logger.py:129) 
2019-02-12 22:36:22,821 [D] ┌:F:n:WD_3:mbe.c:51	(at logger.py:129) 
2019-02-12 22:36:22,821 [D] |:F:n:WD_3:mbe.c:50	(at logger.py:129) 
2019-02-12 22:36:22,821 [D] └:F:n:WD_3:mbe.c:49	(at logger.py:129) 
2019-02-12 22:36:22,835 [D] -:F:n:WD_1:mbe.c:50	(at logger.py:129) 
2019-02-12 22:36:22,849 [D] ┌:F:n:WD_2:mbe.c:50	(at logger.py:129) 
2019-02-12 22:36:22,849 [D] └:F:n:WD_2:mbe.c:49	(at logger.py:129) 
2019-02-12 22:36:22,863 [D] ┌:F:n:WD_3:mbe.c:50	(at logger.py:129) 
2019-02-12 22:36:22,863 [D] |:F:n:WD_3:mbe.c:49	(at logger.py:129) 
2019-02-12 22:36:22,863 [D] └:F:n:WD_3:mbe.c:47	(at logger.py:129) 
2019-02-12 22:36:22,878 [D] -:F:n:WD_1:mbe.c:49	(at logger.py:129) 
2019-02-12 22:36:22,893 [D] ┌:F:n:WD_2:mbe.c:49	(at logger.py:129) 
2019-02-12 22:36:22,893 [D] └:F:n:WD_2:mbe.c:47	(at logger.py:129) 
2019-02-12 22:36:22,959 [D] ┌:F:n:WD_3:mbe.c:49	(at logger.py:129) 
2019-02-12 22:36:22,960 [D] |:F:n:WD_3:mbe.c:47	(at logger.py:129) 
2019-02-12 22:36:22,960 [D] └:F:n:WD_3:mbe.c:42	(at logger.py:129) 
2019-02-12 22:36:22,960 [D]  : : :pass:mbe.c:48	(at logger.py:129) 
2019-02-12 22:36:22,977 [D] -:F:n:WD_1:mbe.c:47	(at logger.py:129) 
2019-02-12 22:36:22,995 [D] ┌:F:n:WD_2:mbe.c:47	(at logger.py:129) 
2019-02-12 22:36:22,995 [D] └:F:n:WD_2:mbe.c:42	(at logger.py:129) 
2019-02-12 22:36:23,013 [D] ┌:F:n:WD_3:mbe.c:47	(at logger.py:129) 
2019-02-12 22:36:23,014 [D] |:F:n:WD_3:mbe.c:42	(at logger.py:129) 
2019-02-12 22:36:23,014 [D] └:F:n:WD_3:mbe.c:41	(at logger.py:129) 
2019-02-12 22:36:23,014 [D]  : : :pass:mbe.c:46	(at logger.py:129) 
2019-02-12 22:36:23,014 [D]  : : :pass:mbe.c:45	(at logger.py:129) 
2019-02-12 22:36:23,014 [D]  : : :pass:mbe.c:44	(at logger.py:129) 
2019-02-12 22:36:23,014 [D]  : : :pass:mbe.c:43	(at logger.py:129) 
2019-02-12 22:36:23,014 [D] -:F:n:WD_1:mbe.c:42	(at logger.py:129) 
2019-02-12 22:36:23,014 [D] ┌:F:n:WD_2:mbe.c:42	(at logger.py:129) 
2019-02-12 22:36:23,015 [D] └:F:n:WD_2:mbe.c:41	(at logger.py:129) 
2019-02-12 22:36:23,015 [D] ┌:F:n:WD_3:mbe.c:42	(at logger.py:129) 
2019-02-12 22:36:23,015 [D] |:F:n:WD_3:mbe.c:41	(at logger.py:129) 
2019-02-12 22:36:23,015 [D] └:F:n:WD_3:mbe.c:40	(at logger.py:129) 
2019-02-12 22:36:23,015 [D] -:C:c:WD_1:mbe.c:41	(at logger.py:129) 
2019-02-12 22:36:23,015 [D] ┌:F:n:WD_2:mbe.c:41	(at logger.py:129) 
2019-02-12 22:36:23,015 [D] └:F:n:WD_2:mbe.c:40	(at logger.py:129) 
2019-02-12 22:36:23,015 [D] ┌:F:n:WD_3:mbe.c:41	(at logger.py:129) 
2019-02-12 22:36:23,016 [D] |:F:n:WD_3:mbe.c:40	(at logger.py:129) 
2019-02-12 22:36:23,016 [D] └:F:n:WD_3:mbe.c:39	(at logger.py:129) 
2019-02-12 22:36:23,016 [D] -:F:n:WD_1:mbe.c:40	(at logger.py:129) 
2019-02-12 22:36:23,016 [D] ┌:F:n:WD_2:mbe.c:40	(at logger.py:129) 
2019-02-12 22:36:23,016 [D] └:F:n:WD_2:mbe.c:39	(at logger.py:129) 
2019-02-12 22:36:23,016 [D] ┌:F:n:WD_3:mbe.c:40	(at logger.py:129) 
2019-02-12 22:36:23,016 [D] |:F:n:WD_3:mbe.c:39	(at logger.py:129) 
2019-02-12 22:36:23,016 [D] └:F:n:WD_3:mbe.c:38	(at logger.py:129) 
2019-02-12 22:36:23,016 [D] -:C:c:WD_1:mbe.c:39	(at logger.py:129) 
2019-02-12 22:36:23,017 [D] ┌:F:n:WD_2:mbe.c:39	(at logger.py:129) 
2019-02-12 22:36:23,017 [D] └:F:n:WD_2:mbe.c:38	(at logger.py:129) 
2019-02-12 22:36:23,017 [D] ┌:F:n:WD_3:mbe.c:39	(at logger.py:129) 
2019-02-12 22:36:23,017 [D] |:F:n:WD_3:mbe.c:38	(at logger.py:129) 
2019-02-12 22:36:23,017 [D] └:F:n:WD_3:mbe.c:37	(at logger.py:129) 
2019-02-12 22:36:23,017 [D] -:F:n:WD_1:mbe.c:38	(at logger.py:129) 
2019-02-12 22:36:23,017 [D] ┌:F:n:WD_2:mbe.c:38	(at logger.py:129) 
2019-02-12 22:36:23,017 [D] └:F:n:WD_2:mbe.c:37	(at logger.py:129) 
2019-02-12 22:36:23,017 [D] ┌:F:n:WD_3:mbe.c:38	(at logger.py:129) 
2019-02-12 22:36:23,018 [D] |:F:n:WD_3:mbe.c:37	(at logger.py:129) 
2019-02-12 22:36:23,018 [D] └:F:n:WD_3:mbe.c:35	(at logger.py:129) 
2019-02-12 22:36:23,018 [D] -:F:n:WD_1:mbe.c:37	(at logger.py:129) 
2019-02-12 22:36:23,018 [D] ┌:F:n:WD_2:mbe.c:37	(at logger.py:129) 
2019-02-12 22:36:23,018 [D] └:F:n:WD_2:mbe.c:35	(at logger.py:129) 
2019-02-12 22:36:23,018 [D] ┌:F:n:WD_3:mbe.c:37	(at logger.py:129) 
2019-02-12 22:36:23,018 [D] |:F:n:WD_3:mbe.c:35	(at logger.py:129) 
2019-02-12 22:36:23,018 [D] └:F:n:WD_3:mbe.c:33	(at logger.py:129) 
2019-02-12 22:36:23,018 [D]  : : :pass:mbe.c:36	(at logger.py:129) 
2019-02-12 22:36:23,018 [D] -:F:n:WD_1:mbe.c:35	(at logger.py:129) 
2019-02-12 22:36:23,018 [D] ┌:F:n:WD_2:mbe.c:35	(at logger.py:129) 
2019-02-12 22:36:23,018 [D] └:F:n:WD_2:mbe.c:33	(at logger.py:129) 
2019-02-12 22:36:23,019 [D] ┌:F:n:WD_3:mbe.c:35	(at logger.py:129) 
2019-02-12 22:36:23,019 [D] |:F:n:WD_3:mbe.c:33	(at logger.py:129) 
2019-02-12 22:36:23,019 [D] └:F:n:WD_3:mbe.c:32	(at logger.py:129) 
2019-02-12 22:36:23,019 [D]  : : :pass:mbe.c:34	(at logger.py:129) 
2019-02-12 22:36:23,019 [D] -:F:n:WD_1:mbe.c:33	(at logger.py:129) 
2019-02-12 22:36:23,019 [D] ┌:F:n:WD_2:mbe.c:33	(at logger.py:129) 
2019-02-12 22:36:23,019 [D] └:F:n:WD_2:mbe.c:32	(at logger.py:129) 
2019-02-12 22:36:23,019 [D] ┌:F:n:WD_3:mbe.c:33	(at logger.py:129) 
2019-02-12 22:36:23,019 [D] |:F:n:WD_3:mbe.c:32	(at logger.py:129) 
2019-02-12 22:36:23,019 [D] └:F:n:WD_3:mbe.c:31	(at logger.py:129) 
2019-02-12 22:36:23,019 [D] -:F:n:WD_1:mbe.c:32	(at logger.py:129) 
2019-02-12 22:36:23,019 [D] ┌:F:n:WD_2:mbe.c:32	(at logger.py:129) 
2019-02-12 22:36:23,019 [D] └:F:n:WD_2:mbe.c:31	(at logger.py:129) 
2019-02-12 22:36:23,020 [D] ┌:F:n:WD_3:mbe.c:32	(at logger.py:129) 
2019-02-12 22:36:23,020 [D] |:F:n:WD_3:mbe.c:31	(at logger.py:129) 
2019-02-12 22:36:23,020 [D] └:F:n:WD_3:mbe.c:30	(at logger.py:129) 
2019-02-12 22:36:23,020 [D] -:C:c:WD_1:mbe.c:31	(at logger.py:129) 
2019-02-12 22:36:23,020 [D] ┌:C:c:WD_2:mbe.c:31	(at logger.py:129) 
2019-02-12 22:36:23,020 [D] └:C:c:WD_2:mbe.c:30	(at logger.py:129) 
2019-02-12 22:36:23,020 [D] ┌:F:n:WD_3:mbe.c:31	(at logger.py:129) 
2019-02-12 22:36:23,020 [D] |:F:n:WD_3:mbe.c:30	(at logger.py:129) 
2019-02-12 22:36:23,020 [D] └:F:n:WD_3:mbe.c:29	(at logger.py:129) 
2019-02-12 22:36:23,020 [D] -:C:c:WD_1:mbe.c:30	(at logger.py:129) 
2019-02-12 22:36:23,020 [D] ┌:F:n:WD_2:mbe.c:30	(at logger.py:129) 
2019-02-12 22:36:23,020 [D] └:F:n:WD_2:mbe.c:29	(at logger.py:129) 
2019-02-12 22:36:23,021 [D] ┌:F:n:WD_3:mbe.c:30	(at logger.py:129) 
2019-02-12 22:36:23,021 [D] |:F:n:WD_3:mbe.c:29	(at logger.py:129) 
2019-02-12 22:36:23,021 [D] └:F:n:WD_3:mbe.c:28	(at logger.py:129) 
2019-02-12 22:36:23,021 [D] -:F:n:WD_1:mbe.c:29	(at logger.py:129) 
2019-02-12 22:36:23,021 [D] ┌:F:n:WD_2:mbe.c:29	(at logger.py:129) 
2019-02-12 22:36:23,021 [D] └:F:n:WD_2:mbe.c:28	(at logger.py:129) 
2019-02-12 22:36:23,021 [D] ┌:C:c:WD_3:mbe.c:29	(at logger.py:129) 
2019-02-12 22:36:23,021 [D] |:C:c:WD_3:mbe.c:28	(at logger.py:129) 
2019-02-12 22:36:23,021 [D] └:C:c:WD_3:mbe.c:27	(at logger.py:129) 
2019-02-12 22:36:23,021 [D] -:C:c:WD_1:mbe.c:28	(at logger.py:129) 
2019-02-12 22:36:23,021 [D] ┌:F:n:WD_2:mbe.c:28	(at logger.py:129) 
2019-02-12 22:36:23,021 [D] └:F:n:WD_2:mbe.c:27	(at logger.py:129) 
2019-02-12 22:36:23,022 [D] ┌:F:n:WD_3:mbe.c:28	(at logger.py:129) 
2019-02-12 22:36:23,022 [D] |:F:n:WD_3:mbe.c:27	(at logger.py:129) 
2019-02-12 22:36:23,022 [D] └:F:n:WD_3:mbe.c:26	(at logger.py:129) 
2019-02-12 22:36:23,022 [D] -:F:n:WD_1:mbe.c:27	(at logger.py:129) 
2019-02-12 22:36:23,022 [D] ┌:F:n:WD_2:mbe.c:27	(at logger.py:129) 
2019-02-12 22:36:23,022 [D] └:F:n:WD_2:mbe.c:26	(at logger.py:129) 
2019-02-12 22:36:23,022 [D] ┌:F:n:WD_3:mbe.c:27	(at logger.py:129) 
2019-02-12 22:36:23,022 [D] |:F:n:WD_3:mbe.c:26	(at logger.py:129) 
2019-02-12 22:36:23,022 [D] └:F:n:WD_3:mbe.c:25	(at logger.py:129) 
2019-02-12 22:36:23,022 [D] -:C:c:WD_1:mbe.c:26	(at logger.py:129) 
2019-02-12 22:36:23,022 [D] ┌:F:n:WD_2:mbe.c:26	(at logger.py:129) 
2019-02-12 22:36:23,022 [D] └:F:n:WD_2:mbe.c:25	(at logger.py:129) 
2019-02-12 22:36:23,023 [D] ┌:F:n:WD_3:mbe.c:26	(at logger.py:129) 
2019-02-12 22:36:23,023 [D] |:F:n:WD_3:mbe.c:25	(at logger.py:129) 
2019-02-12 22:36:23,023 [D] └:F:n:WD_3:mbe.c:24	(at logger.py:129) 
2019-02-12 22:36:23,023 [D] -:F:n:WD_1:mbe.c:25	(at logger.py:129) 
2019-02-12 22:36:23,023 [D] ┌:F:n:WD_2:mbe.c:25	(at logger.py:129) 
2019-02-12 22:36:23,023 [D] └:F:n:WD_2:mbe.c:24	(at logger.py:129) 
2019-02-12 22:36:23,023 [D] ┌:F:n:WD_3:mbe.c:25	(at logger.py:129) 
2019-02-12 22:36:23,023 [D] |:F:n:WD_3:mbe.c:24	(at logger.py:129) 
2019-02-12 22:36:23,023 [D] └:F:n:WD_3:mbe.c:23	(at logger.py:129) 
2019-02-12 22:36:23,023 [D] -:F:n:WD_1:mbe.c:24	(at logger.py:129) 
2019-02-12 22:36:23,023 [D] ┌:F:n:WD_2:mbe.c:24	(at logger.py:129) 
2019-02-12 22:36:23,024 [D] └:F:n:WD_2:mbe.c:23	(at logger.py:129) 
2019-02-12 22:36:23,024 [D] ┌:F:n:WD_3:mbe.c:24	(at logger.py:129) 
2019-02-12 22:36:23,024 [D] |:F:n:WD_3:mbe.c:23	(at logger.py:129) 
2019-02-12 22:36:23,024 [D] └:F:n:WD_3:mbe.c:22	(at logger.py:129) 
2019-02-12 22:36:23,024 [D] -:F:n:WD_1:mbe.c:23	(at logger.py:129) 
2019-02-12 22:36:23,024 [D] ┌:F:n:WD_2:mbe.c:23	(at logger.py:129) 
2019-02-12 22:36:23,024 [D] └:F:n:WD_2:mbe.c:22	(at logger.py:129) 
2019-02-12 22:36:23,024 [D] ┌:F:n:WD_3:mbe.c:23	(at logger.py:129) 
2019-02-12 22:36:23,024 [D] |:F:n:WD_3:mbe.c:22	(at logger.py:129) 
2019-02-12 22:36:23,024 [D] └:F:n:WD_3:mbe.c:20	(at logger.py:129) 
2019-02-12 22:36:23,024 [D] -:C:c:WD_1:mbe.c:22	(at logger.py:129) 
2019-02-12 22:36:23,025 [D] ┌:C:c:WD_2:mbe.c:22	(at logger.py:129) 
2019-02-12 22:36:23,025 [D] └:C:c:WD_2:mbe.c:20	(at logger.py:129) 
2019-02-12 22:36:23,025 [D] ┌:C:c:WD_3:mbe.c:22	(at logger.py:129) 
2019-02-12 22:36:23,025 [D] |:C:c:WD_3:mbe.c:20	(at logger.py:129) 
2019-02-12 22:36:23,025 [D] └:C:c:WD_3:mbe.c:19	(at logger.py:129) 
2019-02-12 22:36:23,025 [D]  : : :pass:mbe.c:21	(at logger.py:129) 
2019-02-12 22:36:23,025 [D] -:C:c:WD_1:mbe.c:20	(at logger.py:129) 
2019-02-12 22:36:23,025 [D] ┌:C:c:WD_2:mbe.c:20	(at logger.py:129) 
2019-02-12 22:36:23,025 [D] └:C:c:WD_2:mbe.c:19	(at logger.py:129) 
2019-02-12 22:36:23,025 [D] ┌:F:n:WD_3:mbe.c:20	(at logger.py:129) 
2019-02-12 22:36:23,025 [D] |:F:n:WD_3:mbe.c:19	(at logger.py:129) 
2019-02-12 22:36:23,025 [D] └:F:n:WD_3:mbe.c:17	(at logger.py:129) 
2019-02-12 22:36:23,025 [D] -:C:c:WD_1:mbe.c:19	(at logger.py:129) 
2019-02-12 22:36:23,026 [D] ┌:F:n:WD_2:mbe.c:19	(at logger.py:129) 
2019-02-12 22:36:23,026 [D] └:F:n:WD_2:mbe.c:17	(at logger.py:129) 
2019-02-12 22:36:23,026 [D] ┌:F:n:WD_3:mbe.c:19	(at logger.py:129) 
2019-02-12 22:36:23,026 [D] |:F:n:WD_3:mbe.c:17	(at logger.py:129) 
2019-02-12 22:36:23,026 [D] └:F:n:WD_3:mbe.c:16	(at logger.py:129) 
2019-02-12 22:36:23,026 [D]  : : :pass:mbe.c:18	(at logger.py:129) 
2019-02-12 22:36:23,026 [D] -:F:n:WD_1:mbe.c:17	(at logger.py:129) 
2019-02-12 22:36:23,026 [D] ┌:F:n:WD_2:mbe.c:17	(at logger.py:129) 
2019-02-12 22:36:23,026 [D] └:F:n:WD_2:mbe.c:16	(at logger.py:129) 
2019-02-12 22:36:23,026 [D] ┌:F:n:WD_3:mbe.c:17	(at logger.py:129) 
2019-02-12 22:36:23,026 [D] |:F:n:WD_3:mbe.c:16	(at logger.py:129) 
2019-02-12 22:36:23,026 [D] └:F:n:WD_3:mbe.c:15	(at logger.py:129) 
2019-02-12 22:36:23,026 [D] -:F:n:WD_1:mbe.c:16	(at logger.py:129) 
2019-02-12 22:36:23,027 [D] ┌:F:n:WD_2:mbe.c:16	(at logger.py:129) 
2019-02-12 22:36:23,027 [D] └:F:n:WD_2:mbe.c:15	(at logger.py:129) 
2019-02-12 22:36:23,027 [D] ┌:F:n:WD_3:mbe.c:16	(at logger.py:129) 
2019-02-12 22:36:23,027 [D] |:F:n:WD_3:mbe.c:15	(at logger.py:129) 
2019-02-12 22:36:23,027 [D] └:F:n:WD_3:mbe.c:14	(at logger.py:129) 
2019-02-12 22:36:23,027 [D] -:F:n:WD_1:mbe.c:15	(at logger.py:129) 
2019-02-12 22:36:23,027 [D] ┌:F:n:WD_2:mbe.c:15	(at logger.py:129) 
2019-02-12 22:36:23,027 [D] └:F:n:WD_2:mbe.c:14	(at logger.py:129) 
2019-02-12 22:36:23,027 [D] ┌:F:n:WD_3:mbe.c:15	(at logger.py:129) 
